"都道府県コード又は市区町村コード","NO（※システム内の固有の番号、連番）","指定機関名","法人の名称","法人の名称_かな","法人番号","法人住所（市区町村）","法人住所（番地以降）","法人電話番号","法人FAX番号","法人URL","サービス種別","事業所の名称","事業所の名称_かな","事業所番号","事業所住所（市区町村）","事業所住所（番地以降）","事業所電話番号","事業所FAX番号","事業所URL","事業所緯度","事業所経度","利用可能な時間帯（平日）","利用可能な時間帯（土曜）","利用可能な時間帯（日曜）","利用可能な時間帯（祝日）","定休日","利用可能曜日特記事項（留意事項）","定員"
"13000","A0000019996","東京都","社会福祉法人ドリームヴイ","しゃかいふくしほうじんどりーむぶい","9011505000946","東京都北区","上十条２−１−１２","03-3906-7753","03-3906-7753","http://www.dream-v.or.jp/","就労定着支援","フロムヴイ","ふろむぶい","1311702185","東京都北区","滝野川7-7-7　サークル伊藤ビル1階・3階","03-6903-6790","03-6903-6790",,35.74488186,139.72045663,"09:00-17:30","09:00-17:30","","","土曜日・日曜日・祝日",,
"13000","A0000019484","東京都","特定非営利活動法人ダルク女性ハウス","とくていひえいりかつどうほうじんだるくじょせいはうす",,"東京都北区","田端６−３−１８　ビラカミムラ３０１","03-3822-7658","03-3822-7662","http://womensdarc.org","就労定着支援","フリッカ・ビーウーマン","ふりっかびーうーまん","1311702136","東京都北区","田端6-3-18　ビラカミムラ３０１","03-3822-7658",,,35.73881156,139.75898717,"","","","",,,
"13000","A0000019994","東京都","特定非営利活動法人わくわくかん","とくていひえいりかつどうほうじんわくわくかん","4011505000785","東京都北区","赤羽南２−６−６スカイブリッジ２１ビル","03-3598-3337","03-3902-9996","http://wakuwakukan.net/","就労定着支援","リボーンプロジェクト","りぼーんぷろじぇくと","1311702169","東京都北区","中十条1-2-18　北区障害者福祉センター4階","03-5963-6888","03-3906-9997",,35.75764451,139.72959979,"","","","",,,
"40130","A0000021392","福岡市","特定非営利活動法人ジャパンマック","とくていひえいりかつどうほうじんじゃぱんまっく","1011505000912","東京都北区","滝野川6-76-9エスポワール・オチアイ1階","03-3916-7878","03-3916-7877","http://japanmac.or.jp/","就労定着支援","ジャパンマック福岡・就労支援事業所","じゃぱんまっくふくおかしゅうろうしえんじぎょうしょ","4010101196","福岡県福岡市博多区","吉塚1-39-11univ.YOSHIZUKA1階C号室・D号室","092-409-5118","092-409-5119",,33.60008158,130.42475526,"09:00-17:00","09:00-17:00","09:00-17:00","09:00-17:00","日曜日","特になし",
"13000","A0000025785","東京都","社会福祉法人トラムあらかわ","しゃかいふくしほうじんとらむあらかわ","1011505000945","東京都荒川区","東尾久３−２０−１０ベルメゾンエス２階","03-3895-6149","03-3895-6149","https://www.tram-arakawa.org/","就労定着支援","荒川ひまわり（ジョブサポート）","あらかわひまわりじょぶさぽーと","1311801417","東京都荒川区","荒川１−１７−３カーサカガヤ","03-3891-0507","03-3891-4066",,35.73568593,139.78708872,"09:00-15:00","","","","土日・祝祭日",,
"13000","A0000020001","東京都","特定非営利活動法人かがやき","とくていひえいりかつどうほうじんかがやき",,"東京都荒川区","町屋３−２８−２スタートまちや","03-3810-3900","03-3810-3900",,"就労定着支援","小台橋あさがお","おだいばしあさがお","1311801383","東京都荒川区","荒川４−１９−１","03-5604-9262","03-5602-9263",,35.73705233,139.78082808,"","","","","土曜日　日曜日　祝祭日　冬期休暇",,
"13000","A0000024896","東京都","一般社団法人コア","いっぱんしゃだんほうじんこあ","3011105006309","東京都板橋区","赤塚３−２１−９","03-5968-3555","03-5968-3555",,"就労定着支援","コア・デイケア・センター","こあでいけあせんたー","1311903460","東京都板橋区","赤塚３−２１−９","03-5968-3555","03-5967-1337",,35.77583438,139.63667918,"","","","",,,
"13000","A0000043421","東京都","株式会社チャレンジド","かぶしきがいしゃちゃれんじど","8011001103056","東京都板橋区","板橋2-61-10info@challenged.co.jp","03-6905-7047","03-6905-7048","http://challenged.co.jp","就労定着支援","チャレンジド板橋区役所前","ちゃれんじどいたばしくやくしょまえ","1311903643","東京都板橋区","板橋２−６１−１０","03-6905-7047",,"https://challenged.co.jp/",35.75103090,139.70977948,"","","","",,,
"13000","A0000003218","東京都","株式会社ヒューマングロー","かぶしきがいしゃひゅーまんぐろー","6011401016256","東京都板橋区","板橋４−６−１板橋スカイプラザ２階I号室","03-6905-7177","03-6905-7123","https://human-grow.com/","就労定着支援","ヒューマングロー小岩","ひゅーまんぐろーこいわ","1312303561","東京都江戸川区","西小岩１−２１−２０第２０東ビル５階Ｂ室","05-5829-4532","03-5829-4533","https://human-grow.com/",35.73395919,139.88072104,"09:00-18:00","09:00-18:00","","09:00-18:00","土曜日、日曜日、年末年始",,
"13000","A0000019923","東京都","株式会社ヒューマングロー","かぶしきがいしゃひゅーまんぐろー","6011401016256","東京都板橋区","板橋４−６−１板橋スカイプラザ２階I号室","03-6905-7177","03-6905-7123","https://human-grow.com/","就労定着支援","ヒューマングロー高田馬場","ひゅーまんぐろーたかだばば","1310402258","東京都新宿区","高田馬場４−４−３４　第２ＡＲＳビル２階２０１","03-6908-7923","03-6908-7924","https://human-grow.com/",35.71214898,139.70327610,"09:00-18:00","09:00-18:00","","09:00-18:00","土曜日、日曜日、年末年始",,
"13000","A0000020007","東京都","株式会社ヒューマングロー","かぶしきがいしゃひゅーまんぐろー","6011401016256","東京都板橋区","板橋４−６−１板橋スカイプラザ２階I号室","03-6905-7177","03-6905-7123","https://human-grow.com/","就労定着支援","ヒューマングロー板橋","ひゅーまんぐろーいたばし","1311903403","東京都板橋区","板橋４−６−１板橋スカイプラザ２階Ⅰ号室","03-6905-7177","03-6905-7123","https://human-grow.com/",35.74940629,139.71831218,"09:00-18:00","09:00-18:00","","09:00-18:00","土曜日、日曜日、年末年始",,
"13000","A0000022985","東京都","株式会社ヒューマングロー","かぶしきがいしゃひゅーまんぐろー","6011401016256","東京都板橋区","板橋４−６−１板橋スカイプラザ２階I号室","03-6905-7177","03-6905-7123","https://human-grow.com/","就労定着支援","ヒューマングロー葛西駅前","ひゅーまんぐろーかさいえきまえ","1312303777","東京都江戸川区","東葛西６−２−８　第２ユタカビル６Ｆ","03-6808-7920","03-6808-7921","https://human-grow.com/",35.66278122,139.87361053,"09:00-18:00","09:00-18:00","","09:00-18:00","土曜日、日曜日、年末年始",,
"13000","A0000038896","東京都","株式会社ヒューマングロー","かぶしきがいしゃひゅーまんぐろー","6011401016256","東京都板橋区","板橋４−６−１板橋スカイプラザ２階I号室","03-6905-7177","03-6905-7123","https://human-grow.com/","就労定着支援","ヒューマングロー梅島","ひゅーまんぐろーうめじま","1312104431","東京都足立区","梅島１−１２−１２プランドール梅島２階","03-5888-6970","03-5888-6971","https://human-grow.com/",35.77257531,139.79859590,"09:00-18:00","09:00-18:00","","09:00-18:00","土曜日、日曜日、年末年始",,
"13000","A0000020002","東京都","社会福祉法人にりん草","しゃかいふくしほうじんにりんそう","2011405001175","東京都板橋区","大山金井町２１−１","03-5926-8640","03-5926-3121","http://www.nirinsou.jp/","就労定着支援","まえの福祉作業所","まえのふくしさぎょうじょ","1311903387","東京都板橋区","前野町4-16-1板橋区立おとしより保健福祉センター3階","03-3965-1031","03-3965-1304",,35.75116420,139.70924619,"","","","",,,
"13000","A0000020097","東京都","フェスティーナレンテ株式会社","ふぇすていーなれんてかぶしきがいしゃ","2011401015534","東京都板橋区","成増２−２３−１","03-6904-1015","03-6904-1096","http://www.ftl-1.co.jp/","就労定着支援","ftlビジネス・スクール","ふぇすてぃーなれんてびじねすすくーる","1311903395","東京都板橋区","成増2-23-1","03-6904-1095","03-6904-1096","http://www.ftl-1.co.jp/",35.77869777,139.63057404,"","","","",,,
"13000","A0000034935","東京都","一般社団法人ＩＯＮ","いっぱんしゃだんほうじんあいおん",,"東京都練馬区","立野町9-8","03-6904-9508","03-6904-9508","https://ion-aion.org","就労定着支援","ION　第１事業所　就労定着支援","あいおんだいいちじぎょうしょていちゃくしえん","1313900977","東京都西東京市","保谷町３−２５−８","042-452-9420",,,35.72882366,139.55121045,"","","","",,,
"11000","A0000040752","埼玉県","株式会社トレパル","かぶしきがいしゃとれぱる","7011601022012","東京都練馬区","三原台1-18-8-109","03-6874-4191","048-473-6771","https://torepal.co.jp/","就労定着支援","torepal(トレパル)就労移行支援事業所","とれぱるしゅうろういこうしえんじぎょうしょ","1112200280","埼玉県志木市","上宗岡2-14-10　2階株式会社ニューイースト　第2営業所","048-473-6780","048-473-6771","https://torepal.co.jp/",35.84794847,139.57976276,"10:00-16:30","","","","土、日、祝日",,
"13000","A0000061489","東京都","株式会社ステッツ","かぶしきがいしゃすてっつ","1311402034   ","東京都練馬区","関町南関町南４−１６−２０ウエリス武蔵野関町２１０","03-5903-8851",,"https://stets.co.jp","就労定着支援","就労支援センター　ステッツ中野","しゅうろうしえんせんたーすてっつなかの","1311402034","東京都中野区","中野４−７−１野口ビル３階","03-5942-8931","03-5942-8932","https://stets.co.jp",35.70972588,139.66347966,"10:00-15:00","","","","土曜日曜祝日及び12月29日から1月3日",,
"13000","A0000022984","東京都","社会福祉法人あかねの会","しゃかいふくしほうじんあかねのかい","1028         ","東京都練馬区","春日町１−１８−３６","03-3577-7421","03-3577-7426","http://www.akanenokai.com","就労定着支援","あかねの会就労定着支援事業所はばたき","あかねのかいしゅうろうていちゃくしえんじぎょうしょはばたき","1312003989","東京都練馬区","春日町１−１８−３６","03-3577-7330","03-5848-2485",,35.74891829,139.64758768,"","","","",,,
"13000","A0000020010","東京都","社会福祉法人未来・ねりま","しゃかいふくしほうじんみらいねりま","9011605001415","東京都練馬区","豊玉中４−１０−６","03-3948-0275","03-3948-5864","http://www.mirai-nerima.or.jp","就労定着支援","ねりま高松事業所","ねりまたかまつじぎょうしょ","1312003963","東京都練馬区","高松４−３１−１０","03-5848-8311","03-5848-8329",,35.75158682,139.62342571,"08:30-17:15","00:00-00:00","00:00-00:00","00:00-00:00","土曜日、日曜日、祝日",,
"13000","A0000023972","東京都","特定非営利活動法人共生ネットワーク","とくていひえいりかつどうほうじんきょうせいねっとわーく","8011605001481","東京都練馬区","桜台５−４１−３−１０６","03-3948-7705","03-3948-7706","http://kyousei-network.net/","就労定着支援","ワークショップ・ブルーベリー","わーくしょっぷぶるーべりー","1312004003","東京都練馬区","練馬１−２８−６","03-3557-8601","03-3557-8501","http://kyousei-network.net/",35.73971676,139.65575404,"09:30-17:30","","","","土、日、祝日",,
"13000","A0000003197","東京都","特定非営利活動法人サニーサイド","とくていひえいりかつどうほうじんさにーさいど","9011605001134","東京都練馬区","石神井町３−１７−１４コスモス石神井公園303号室","03-5393-0368","03-5372-5353","https://sunny1015.sakura.ne.jp","就労定着支援","青オニの家","あおおにのうち","1312003856","東京都練馬区","練馬区ウエストビルズ１階　西側","03-3922-7366","03-3922-7367","https://sunny1015.sakura.ne.jp",35.73562267,139.65166011,"09:00-17:00","","","","土・日・祝日",,
"13000","A0000020620","東京都","練馬区","ねりまく","3000020131202","東京都練馬区","豊玉北6-12-1","03-3993-1111","03-5984-1215","https://www.city.nerima.tokyo.jp/hokenfukushi/shogai/shisetsu/care/fukusikeasenta-.html","就労定着支援","練馬区立貫井福祉工房","ねりまくりつぬくいふくしこうぼう","1312003948","東京都練馬区","貫井２−１６−１２練馬区立貫井福祉園・貫井福祉工房","03-5987-0401","03-3926-9559","https://www.city.nerima.tokyo.jp/shisetsu/shogaishashisetsu/sagyoshoannai/nukuikobo.html",35.73862181,139.63109780,"08:30-17:30","08:30-17:30","","","祝日、第１・３・４土曜日、日曜日、12月29日から１月３日まで","土曜は第２土曜のみ利用可能",
"13000","A0000048644","東京都","練馬区","ねりまく","3000020131202","東京都練馬区","豊玉北6-12-1","03-3993-1111","03-5984-1215","https://www.city.nerima.tokyo.jp/hokenfukushi/shogai/shisetsu/care/fukusikeasenta-.html","就労定着支援","練馬区立かたくり福祉作業所","ねりまくりつかたくりふくしさぎょうしょ","1312004284","東京都練馬区","大泉町３−２７−１０","03-5387-4610","03-5387-4612","http://www.neri-shakyo.com",35.76707302,139.59823576,"08:30-17:15","","","","祝日・土曜日・日曜日、12月29日から１月３日まで",,
"13000","A0000034099","東京都","有限会社人財教育社","ゆうげんがいしゃじんざいきょういくしゃ","7011602012086","東京都練馬区","光が丘１−６−３","03-3977-5246",,,"就労定着支援","ベルーフ　Integra","べるーふいんてぐら","1310501083","東京都文京区","小石川５−４−１瑞穂第一ビル９階","03-5803-2424",,,35.71697162,139.73843120,"09:00-16:30","","","09:00-16:30","土曜、日曜","但し、定休日に対応する場合がある。（要事前予約）",
"13000","A0000034102","東京都","有限会社人財教育社","ゆうげんがいしゃじんざいきょういくしゃ","7011602012086","東京都練馬区","光が丘１−６−３","03-3977-5246",,,"就労定着支援","テストベルーフⅠntegra","てすとべるーふいんてぐら","1310501083","東京都文京区","小石川５−４−１瑞穂第一ビル９階","03-5803-2424",,,35.71697162,139.73843120,"09:00-16:30","","","09:00-16:30","土曜、日曜",,
"13000","A0000003211","東京都","足立区","あだちく","2000020131211","東京都足立区","中央本町１−１７−１","03-3880-5111","03-3880-5754","https://www.city.adachi.tokyo.jp","就労定着支援","足立区障がい福祉センター就労促進訓練室定着事業","あだちくしょうがいふくしせんたーしゅうろうそくしんくんれんしつていちゃくじぎょう","1312103854","東京都足立区","梅島３−３１−１９","03-5681-0133","03-5681-0135",,35.77750514,139.79292116,"09:00-17:00","","","",,"個別相談や職場訪問支援等については、時間を変更することができる。",
"13000","A0000003212","東京都","足立区","あだちく","2000020131211","東京都足立区","中央本町１−１７−１","03-3880-5111","03-3880-5754","https://www.city.adachi.tokyo.jp","就労定着支援","足立区障がい者自立支援センター","あだちくしょうがいしゃじりつしえんせんたー","1312103862","東京都足立区","竹の塚６−１８−４","03-3883-7249","03-3883-7413",,35.79662520,139.79267603,"","","","",,,
"13000","A0000048647","東京都","株式会社ａ−ＦＲＯＮＴＥ","かぶしきがいしゃえーふろんて","4011801027227","東京都足立区","竹の塚3-10-1竹ノ塚ビル3階B","03-5856-4862","03-5856-4863","http://asuta.work/","就労定着支援","あすた足立","あすたあだち","1312104548","東京都足立区","竹の塚３−１０−１","03-5856-4862","03-5856-4863","http://asuta.work/",35.79188156,139.80227541,"10:00-15:30","10:00-15:30","","10:00-15:30","日曜日","利用時間はあらかじめ利用者に告知した上で変更の場合あり",
"13000","A0000020621","東京都","社会福祉法人あいのわ福祉会","しゃかいふくしほうじんあいのわふくしかい","7011805000895","東京都足立区","青井４−３０−５","03-3849-1188","03-3849-7001","http://www.ainowa.or.jp/","就労定着支援","神明福祉作業所","しんめいふくしさぎょうしょ","1312103946","東京都足立区","谷中５−１３−８","03-5682-5370",,,35.78375507,139.83647566,"","","","",,,
"13000","A0000020622","東京都","社会福祉法人あだちの里","しゃかいふくしほうじんあだちのさと","5011805000897","東京都足立区","竹の塚七丁目19番7号","03-5831-1721","03-5831-1720","https://a-sato.or.jp/","就労定着支援","竹の塚ひまわり園　就労定着支援事業","たけのづかひまわりえんしゅうろうていちゃくしえんじぎょう","1312103961","東京都足立区","竹の塚七丁目１９番７号","03-5831-1721",,,35.80069981,139.79555066,"09:00-16:00","","","","土曜日・日曜日・祝日・夏期休業日・年度末年始休業あり。",,
"13000","A0000003214","東京都","ＦｒｅｅＤｅｓｉｇｎ株式会社","ふりーでざいんかぶしきがいしゃ","1312101866   ","東京都足立区","西新井栄町一丁目５番５号海老原ビル３階","03-5888-2230","03-5888-2231","https://www.facebook.com/freedesign2010","就労定着支援","就労移行支援センターフリーデザイン","しゅうろういこうしえんせんたーふりーでざいん","1312103870","東京都足立区","西新井栄町１−５−５海老原ビル３階","03-5888-2230","03-5888-2231",,35.77341666,139.79083262,"","","","",,,
"12000","A0000042681","千葉県","一般社団法人テイクアスマイル","いっぱんしゃだんほうじんていくあすまいる","2010405016605","東京都葛飾区","高砂三丁目11番14号ステーションハイツ高砂204号室","03-5876-8441","03-5876-8241","http://takeheart.or.jp/","就労定着支援","テイクハート我孫子","ていくはーとあびこ","1212500514","千葉県我孫子市","本町２−２−１０三共関東ビル３階","04-7196-7035","04-7196-6845","http://takeheart.or.jp",35.87189788,140.01216024,"","","","",,,
"13000","A0000032497","東京都","一般社団法人テイクハート","いっぱんしゃだんほうじんていくはーと",,"東京都葛飾区","高砂三丁目11番14号ステーションハイツ高砂204号室","03-5876-8240","03-5876-8241","http://takeheart.or.jp/","就労定着支援","テイクハート青戸","ていくはーとあおと","1312202664","東京都葛飾区","青戸3-27-11　南葛ビル6F","03-6657-6525","03-6657-6120","http://takeheart.or.jp/",35.74569344,139.85476159,"","","","",,,
"13000","A0000003216","東京都","株式会社ビジネスパートナーズ","かぶしきがいしゃびじねすぱーとなーず","5011501017394","東京都葛飾区","金町６−５−８DY金町ビル5階","03-3826-5312","03-3826-5313","https://www.dyjh.co.jp/group/businnespartner.html","就労定着支援","あさひ","あさひ","1312202482","東京都葛飾区","金町６−５−８DY金町ビル3F","03-3826-6075","03-3826-6076","https://www.asahi-bp.co.jp/",35.76860702,139.87170407,"08:30-16:30","","","",,,
"13000","A0000032126","東京都","社会福祉法人手をつなぐ福祉会","しゃかいふくしほうじんてをつなぐふくしかい","6011805001358","東京都葛飾区","青戸８−２4ー27","03-3603-0711","03-3603-0712","http://tefuku.or.jp","就労定着支援","しょうぶエバンズ","しょうぶえばんず","1312202656","東京都葛飾区","奥戸１−１−１","03-5654-3353","03-5654-3376","https://tefuku.or.jp",35.72872024,139.85091285,"08:30-17:15","","","","土、日、祝日、年末年始12/29〜1/3",,
"13000","A0000019485","東京都","社会福祉法人原町成年寮","しゃかいふくしほうじんはらまちせいねんりょう","3011805000916","東京都葛飾区","東立石2-17-14-３階","03-3697-7774","03-5670-7977","http://www.haramachiseinenryo.com/","就労定着支援","原町成年寮就労定着支援センター","はらまちせいねんりょうしゅろうていちゃくしえんせんたー","1312202508","東京都葛飾区","立石５−１０−１０　","03-6905-9096",,,35.74282423,139.84550426,"","","","",,,
"13000","A0000003217","東京都","江戸川区","えどがわく","1000020131237","東京都江戸川区","中央1-4-1","03-3652-1151",,"http://www.city.edogawa.tokyo.jp/","就労定着支援","江戸川区立障害者就労支援センター","えどがわくりつしょうがいしゃしゅうろうしえんせんたー","1312303553","東京都江戸川区","東小岩６−１５−２","03-5622-6050","03-5622-6055",,35.73518401,139.88835378,"","","","",,,
"13000","A0000020024","東京都","特定非営利活動法人つぼみ","とくていひえいりかつどうほうじんつぼみ","7011705000954","東京都江戸川区","松島３−４６−１０かとりコーポ101","03-5879-6744","03-3655-9393","http://npo-tsubomi.com/index.html","就労定着支援","就労定着支援事業所natura","しゅうろうていちゃくしえんじぎょうしょなちゅら","1312303702","東京都江戸川区","中葛西２−８−３　１階","03-6808-5291","03-6808-5293",,35.67324658,139.87215476,"09:00-17:30","","","","原則祝日・土曜日・日曜日、12月29日から１月３日",,
"13000","A0000020021","東京都","特定非営利活動法人楡の木会","とくていひえいりかつどうほうじんにれのきかい",,"東京都江戸川区","西小岩１−１９−１６","03-3658-6288","03-3658-6288",,"就労定着支援","エルムワークメイト","えるむわーくめいと","1312303694","東京都江戸川区","南小岩６−５−９","03-6458-9511","03-3658-6288",,35.73032628,139.87757420,"","","","",,,
"13201","A0000039994","八王子市","一般社団法人フードバンク八王子","いっぱんしゃだんほうじんふーどばんくはちおうじ","2010105001873","東京都八王子市","三崎町４−１１","042-649-6681","042-649-6687","https://foodbank8.tokyo/","就労定着支援","フードバンク八王子ワークス","ふーどばんくはちおうじわーくす","1312404591","東京都八王子市","中町２−９ランメンビル３Ｆ","042-649-1769","042-649-1797","https://works.foodbank8.tokyo/",35.65877924,139.33712029,"09:00-17:00","","","","土曜日曜祝日",,
"13201","A0000011360","八王子市","合同会社ＣＦＷ","ごうどうがいしゃしーえふだぶりゅー","9010103000904","東京都八王子市","横山町３番６号八王子横山町ＪＥビル６階","042-649-2649","042-649-2858","https://resta8.net","就労定着支援","多摩地域ＩＰＳ就労支援センターリスタ八王子","たまちいきあいぴーえすしゅうろうしえんせんたーりすたはちおうじ","1312403890","東京都八王子市","横山町３−６八王子横山町ＪＥビル６階","042-649-2649","042-649-2858","http://resta8.net",35.65957086,139.33902565,"10:00-18:00","","","","土曜日、日曜日、祝日","定休日に営業・サービス提供をする場合がある。（不定期）",
"13201","A0000015773","八王子市","社会福祉法人マインドはちおうじ","しゃかいふくしほうじんまいんどはちおうじ","8010105000688","東京都八王子市","横山町２０−１９　橋本ビル２階","042-631-9404","042-644-3630","http://mindhachioji.org","就労定着支援","オープンスペース本郷町","おーぷんすぺーすほんごうちょう","1312404070","東京都八王子市","小門町75番地7　エイビット小門町ビル","042-621-0064","042-621-0064","http://mindhachioji.org",35.65942324,139.32346311,"","","","",,,
"13201","A0000020153","八王子市","社会福祉法人武蔵野会","しゃかいふくしほうじんむさしのかい","2010105000297","東京都八王子市","旭町１２−４日本生命八王子ビル２階２０１","042-631-6341","042-631-6342","https://www.musashinokai.jp/","就労定着支援","八王子福祉作業所","はちおうじふくしさぎょうしょ","1312404112","東京都八王子市","元本郷町四丁目13番３号","042-626-0631","042-621-0774",,35.66445853,139.31304718,"08:30-17:00","08:30-17:00","","","日曜　祝日　　12月29日から1月3日",,
"13201","A0000020150","八王子市","わかくさ福祉会","わかくさふくしかい","6010105001309","東京都八王子市","明神町３−１６−８エマイユ１Ｆ","042-649-5825","042-649-5826","https://wakakusaf.or.jp/","就労定着支援","＆ジョブ","あんどじょぶ","1312404138","東京都八王子市","明神町4−5−3橋捷ビル４F","042-649-3637","042-649-3598","https://wakakusaf.or.jp/",35.65865998,139.34377804,"08:30-17:15","","","","土日祝日","事前の予約必要",
"13201","A0000020152","八王子市","わかくさ福祉会","わかくさふくしかい","6010105001309","東京都八王子市","明神町３−１６−８エマイユ１Ｆ","042-649-5825","042-649-5826","https://wakakusaf.or.jp/","就労定着支援","ジネス","じねす","1312404120","東京都八王子市","平岡町４番２号","042-620-0086","042-634-9187","http://wakakusaf.or.jp",35.66255075,139.32632942,"09:00-17:00","","","09:00-17:00","土曜日、日曜日、祝日の月曜日",,
"13000","A0000003220","東京都","一般社団法人介護グループふれあい","いっぱんしゃだんほうじんかいごぐるーぷふれあい","7012805001371","東京都立川市","羽衣町2-41-1羽衣第一ビル1階","042-843-0582","042-595-6650","http://www.fureaikaigo.com/","就労定着支援","就労定着支援事業所　ＷＯＲＫ　ＳＰＡＣＥ　hinata","しゅうろうていちゃくしえんじぎょうしょわーくすぺーすひなた","1312501206","東京都立川市","羽衣町２−４１−１羽衣第一ビル１階","042-512-9763","042-512-9768","https://fureaikaigo.com/",35.69404943,139.42605604,"","","","",,,
"13000","A0000003219","東京都","株式会社ＡＰＴＵＳ","かぶしきかいしゃあぷたす","7012401025329","東京都立川市","曙町二丁目９番１号","042-595-7484","042-595-7485","https://www.aptus-tokyo.co.jp","就労定着支援","立川おりおん","たちかわおりおん","1312501198","東京都立川市","曙町２−９−１菊屋ビルディング５０２","042-595-7484","042-595-7485","https://www.aptus-tokyo.co.jp",35.70102613,139.41560106,"10:00-17:00","10:00-15:15","","","日曜祝日、お盆年末年始",,
"13000","A0000038969","東京都","一般社団法人ルンアルン","いっぱんしゃだんほうじんるあんるん","7011305002491","東京都武蔵野市","中町1-34-5武蔵野第二パークマンション303","0422590081","0422590082","https://roongarun.com/","就労定着支援","ルンアルン１","るんあるんいち","1312601063","東京都武蔵野市","中町１−３４−５","0422-59-0081",,,35.70334632,139.56565476,"10:00-15:30","","","","土日祝日","月曜日のみ8:30ー17:30",
"13000","A0000020053","東京都","社会福祉法人武蔵野","しゃかいふくしほうじんむさしの","7012405001581","東京都武蔵野市","吉祥寺北町４−１１−１６","0422-54-7666","0422-54-7599","https://fuku-musashino.or.jp/","就労定着支援","ジョブアシスト　いんくる","じょぶあしすといんくる","1312600891","東京都武蔵野市","中町１−２８−１０","0422-50-1701","0422-50-1702","http://fuku-musashino.or.jp/",35.70385735,139.56452984,"","","","",,,
"13000","A0000020055","東京都","特定非営利活動法人ミュー","とくていひえいりかつどうほうじんみゅー","012405001724 ","東京都武蔵野市","中町３−４−９　ディアハイム武蔵野ビル１階","0422-38-7661","0422-36-3700","http://www.musashino-mew.com/","就労定着支援","就労支援センターＭＥＷ","しゅうろうしえんせんたーみゅー","1312600909","東京都武蔵野市","中町３−４−９ディアハイム武蔵野ビル１階","0422-36-2089","0422-36-3700","http://www.musashino-mew.com/",35.70559609,139.56684344,"","","","",,,
"13000","A0000068474","東京都","特定非営利活動法人ゆうあいセンター","とくていひえいりかつどうほうじんゆうあいせんたー","9012405001712","東京都武蔵野市","緑町１−５−１６","0422-60-5353","0422-60-5355","http://yu-ai-center.jp","就労定着支援","ゆうあい製作所","ゆうあいせいさくじょ","1312601121","東京都武蔵野市","西久保２−２８−３小長井ハウス108","0422-60-5353","0422-60-5355","http://yu-ai-center.jp/",35.70985093,139.55560261,"09:30-15:30","","","","土日",,
"13000","A0000019489","東京都","社会福祉法人巣立ち会","しゃかいふくしほうじんすだちかい","3012405001775","東京都三鷹市","野崎２−６−４２","0422-34-2761","0422-39-7781","http://sudachikai.eco.to/","就労定着支援","シンフォニー","しんふぉにー","1313101154","東京都調布市","小島町2-55-4","042-488-4436","042-444-3525","http://sudachikai.eco.to/",35.64904152,139.54238983,"09:00-17:00","","","","12月29日から1月3日",,
"13000","A0000020064","東京都","社会福祉法人にじの会","しゃかいふくしほうじんにじのかい","9012405001745","東京都三鷹市","大沢１−６−３","0422-39-2411","0422-39-2412","http://nijinokai.org/","就労定着支援","ワークショップハーモニー","わーくしょっぷはーもにー","1312701137","東京都三鷹市","大沢1−1−43","0422-26-8620","0422-30-2021",,35.67857915,139.54100516,"09:00-16:00","","","","土、日、祝日。5月連休、夏季休暇、冬期休暇期間は休業。",,
"13000","A0000020065","東京都","社会福祉法人友愛学園","しゃかいふくしほうじんゆうあいがくえん","1013105001068","東京都青梅市","成木２−１０７","0428-74-5453","0428-74-6906","https://www.yuaigakuen.or.jp/","就労定着支援","青梅福祉作業所","おうめふくしさぎょうしょ","1312800830","東京都青梅市","千ケ瀬町３−３９３−４","0428-23-3612","0428-23-3480","https://www.yuaigakuen.or.jp/",35.78562919,139.26920243,"","","","",,,
"13000","A0000020068","東京都","特定非営利活動法人青梅わかば福祉会","とくていひえいりかつどうほうじんおうめわかばふくしかい","3013105001355","東京都青梅市","大門２−２６１−１","0428-32-8757","0428-32-7293","https://hikobae-wakaba.com","就労定着支援","ジョイントワークひこばえ","じょいんとわーくひこばえ","1312800848","東京都青梅市","大門２−２５９−３","0428-32-8757","0428-32-7293",,35.79517588,139.29133614,"08:30-17:30","","","","土日祝日　夏季休暇5日間　年末年始休暇７日間",,
"13000","A0000020075","東京都","社会福祉法人白梅会","しゃかいふくしほうじんしらうめかい","7012405001235","東京都府中市","分梅町3-34-8　","042-368-6841","042-370-1894","https://shiraumekai.com/","就労定着支援","レスポワール工房","れすぽわーるこうぼう","1312901463","東京都府中市","美好町１−３０−３　シャロンベテル矢代１階","042-367-5080","042-306-5608","http://shiraumekai.com/",35.67277806,139.46855314,"09:30-16:00","","","","祝日・土曜日・日曜日",,
"13000","A0000032127","東京都","社会福祉法人若松福祉会","しゃかいふくしほうじんわかまつふくしかい","6012405000469","東京都府中市","若松町１−９−１","042-365-7363","042-365-9443","http://wakafuku-f.jimdo.com/","就労定着支援","ギャロップ","ぎゃろっぷ","1312901505","東京都府中市","若松町１−９−１","042-365-7363",,,35.66917362,139.49885349,"","","","",,,
