"都道府県コード又は市区町村コード","NO（※システム内の固有の番号、連番）","指定機関名","法人の名称","法人の名称_かな","法人番号","法人住所（市区町村）","法人住所（番地以降）","法人電話番号","法人FAX番号","法人URL","サービス種別","事業所の名称","事業所の名称_かな","事業所番号","事業所住所（市区町村）","事業所住所（番地以降）","事業所電話番号","事業所FAX番号","事業所URL","事業所緯度","事業所経度","利用可能な時間帯（平日）","利用可能な時間帯（土曜）","利用可能な時間帯（日曜）","利用可能な時間帯（祝日）","定休日","利用可能曜日特記事項（留意事項）","定員"
"23100","A0000097006","名古屋市","名古屋キリスト教社会館","なごやきりすときょうしゃかいかん","5180005002829","愛知県名古屋市南区","三吉町6丁目17番地名古屋キリスト教社会館　法人事務局","052-612-3370","052-611-9085","https://shakaikan.com","保育所等訪問支援","南部地域療育センターそよ風","なんぶちいきりょういくせんたーそよかぜ","2358100119","愛知県名古屋市南区","三吉町６丁目１７番地","052-612-3433","052-612-3411","https://shakaikan.com",35.07125666,136.91985747,"","","","",,,
"23100","A0000121111","名古屋市","名古屋キリスト教社会館","なごやきりすときょうしゃかいかん","5180005002829","愛知県名古屋市南区","三吉町6丁目17番地名古屋キリスト教社会館　法人事務局","052-612-3370","052-611-9085","https://shakaikan.com","保育所等訪問支援","発達センターあつた","はったつせんたーあつた","2351100090","愛知県名古屋市熱田区","神宮四丁目９番１２号発達センターあつた内","052-681-1167","052-681-1178","https://shakaikan.com",35.12023188,136.91370495,"09:00-15:00","","","","日曜、祝日、第1・3・４土曜　年末年始等事業所が定める休日",,
"23100","E0000162333","名古屋市","名古屋キリスト教社会館","なごやきりすときょうしゃかいかん","5180005002829","愛知県名古屋市南区","三吉町6丁目17番地名古屋キリスト教社会館　法人事務局","052-612-3370","052-611-9085","https://shakaikan.com","保育所等訪問支援","東部地域療育センターぽけっと","とうぶちいきりょういくせんたーぽけっと","2357100177","愛知県名古屋市千種区","猫洞通１丁目１５番地","052-782-0770","052-782-0771","https://shakaikan.com",35.16834167,136.97560060,"10:00-15:00","","","","日祝日、土曜日、年末年始、年度末",,
"23100","A0000107375","名古屋市","一般社団法人ハートリフォーレ","いっぱんしゃだんほうじんはーとりふぉーれ","5180005019039","愛知県名古屋市守山区","東禅寺804番地グランドマンションダン203号","080-9725-6981","052-726-3642","http://名古屋障害福祉.com","保育所等訪問支援","保育所等訪問支援事業所　心愛プラス","ほいくじよとうほうもんしえんじぎようしよここあぷらす","2357600762","愛知県名古屋市守山区","東禅寺804番地グランドマンションダン203号","07016260661","0527263642",,35.24058556,137.01278384,"09:00-17:00","","","","土日祝日",,
"23100","A0000123940","名古屋市","学校法人児玉学園","がっこうほうじんこだまがくえん","6180005002191","愛知県名古屋市守山区","大屋敷13番73号","0527914561","0527914563","https://moriyama-kinder.ed.jp/","保育所等訪問支援","児童発達支援事業所あったか","じどうはったつしえんじぎょうしょあったか","2357600820","愛知県名古屋市守山区","大屋敷13番5号","0527994563","0527914563",,35.20305674,136.96528646,"09:00-16:00","","","",,,
"23100","E0000162275","名古屋市","株式会社ルーム","かぶしきがいしゃるーむ","9180001058813","愛知県名古屋市守山区","市場１５番２９号","052-793-8100","052-793-8101","http://www.room-n.co.jp/","保育所等訪問支援","デイサービス・ルーム南","でいさーびするーむみなみ","2356400065","愛知県名古屋市天白区","植田南二丁目１７１０番地","052-800-4440","052-800-4441","http://www.room-n.co.jp/",35.12638688,136.98448106,"10:00-19:00","10:00-18:00","10:00-17:30","10:00-17:30","8月13日＝15日、12月29日〜1月4日",,
"23100","E0000162361","名古屋市","株式会社ルーム","かぶしきがいしゃるーむ","9180001058813","愛知県名古屋市守山区","市場１５番２９号","052-793-8100","052-793-8101","http://www.room-n.co.jp/","保育所等訪問支援","デイサービス・ルーム北","でいさーびするーむきた","2357300074","愛知県名古屋市守山区","市場15番29号","052-793-8100","052-793-8101","http://www.room-n.co.jp/",35.19610420,136.95068209,"12:00-18:00","10:00-16:00","10:00-16:00","10:00-16:00","8月13日〜15日、12月29日〜1月4日",,
"23100","A0000131465","名古屋市","株式会社アイフィット","かぶしきがいしゃあいふぃっと","5180001121715","愛知県名古屋市緑区","鳴海町字赤塚102番地の13","052-838-9116","052-838-9116",,"保育所等訪問支援","Fineキッズアカデミー徳重校","ふぁいんきっずあかでみーとくしげこう","2358500730","愛知県名古屋市緑区","徳重一丁目205番地","090-7057-8441","052-838-9116",,35.09169172,137.00042738,"","","","",,,
"23100","A0000059321","名古屋市","特定非営利活動法人発達サポートNAGOYA","とくていひえいりかつどうほうじんはったつさぽーとなごや","1180005017582","愛知県名古屋市名東区","本郷二丁目６３番地ザ・ウイングス201","052-799-6280","052-799-6281","http://www.rapo-school.com","保育所等訪問支援","ラポール発達教室Advance","らぽーるはったつきょうしつあどばんす","2358000558","愛知県名古屋市名東区","本郷二丁目63番地ザ・ウイングス２０１","052-799-6280","052-799-6281","http://advance.rapo-school.com/",35.17613889,137.01225750,"10:00-16:00","","","","土曜日　日曜日　祝日",,
"23100","A0000112848","名古屋市","株式会社DailyBouquet","かぶしきがいしゃでいりーぶーけ",,"愛知県名古屋市名東区","亀の井三丁目188番地","052-734-7555","052-734-7554","https://www.highfive-jihatsu.com/","保育所等訪問支援","児童発達支援・放課後等デイサービスHighFive上社教室","じどうはったつしえんほうかごとうでいさーびすはいふぁいぶかみやしろきょうしつ","2358000707","愛知県名古屋市名東区","亀の井三丁目188番地","052-734-7555","052-734-7554","https://www.highfive-jihatsu.com/",35.16394595,137.00615318,"10:00-12:00","","","",,"保育所等訪問支援のサービス提供時間は火曜10時〜12時となります。",
"23100","A0000130921","名古屋市","一般社団法人 ＳＨＡＲＥ","いっぱんしゃだんほうじんしぇあ","7180005014351","愛知県名古屋市名東区","高針原2-1909-5","052-715-8393","052-715-8393","https://www.sharecodomo.com","保育所等訪問支援","シェアこどもデイサービス","しぇあこどもでいさーびす","2356400081","愛知県名古屋市名東区","高針原2-1909-5","052-715-8393","052-715-8393","http://www.sharecodomo.com",35.14506231,136.99603257,"10:00-16:00","","","","日曜、祝日、12/29〜1/3",,
"23100","A0000114605","名古屋市","合同会社ELEFANTe","ごうどうがいしゃえれふぁんて","3180003024959","愛知県名古屋市天白区","元八事五丁目８５番地ネスパルド雅2A","052-875-7674","052-875-7672","https://alikids.jp/","保育所等訪問支援","alikids","あーりきっず","2356400594","愛知県名古屋市天白区","元八事五丁目85番地ネスパルド雅2階（2A号室）","052-875-7674","052-875-7672","",35.12871132,136.97670676,"","","","",,,
"23100","E0000162345","名古屋市","株式会社ザイゼン","かぶしきかいしゃざいぜん","4180001120288","愛知県名古屋市天白区","中平四丁目１７２４番地","052-853-9441","052-853-9442","","保育所等訪問支援","はるひな","はるひな","2357100292","愛知県名古屋市千種区","神田町１４番４号　オカダビル３階","052-838-9741","052-853-9442",,35.17568153,136.94149745,"","","","",,,
"23201","A0000049010","豊橋市","医療法人里童","いりょうほうじんさとわらべ","4180305008956","愛知県豊橋市","吉川町61番地","0532-34-3313","0532-34-3323","https://satowarabe.com","保育所等訪問支援","そわら","そわら","2355100906","愛知県豊橋市","吉川町61番地","0532-26-3326","0532-34-3323",,34.77247524,137.36713714,"09:00-16:00","","","","土日祝日",,
"23201","A0000058389","豊橋市","合同会社Spes","ごうどうがいしゃすぺす","6180303003230","愛知県豊橋市","佐藤1丁目14-16花ケ崎ガーデンプレイス２F","0532-66-1660","0532-66-1660","https://www.largo-sougoukyouiku.com/teamlargo","保育所等訪問支援","Teamらるご","ちーむらるご","2355101011","愛知県豊橋市","佐藤1丁目14-16花ケ崎ガーデンプレイス２F","0532-66-1660","0532-66-1660","https://www.largo-sougoukyouiku.com/teamlargo",34.74623887,137.40400692,"","","","",,,
"23201","A0000111636","豊橋市","アンドアップコーポレーション株式会社","あんどあっぷこーぽれーしょんかぶしきがいしゃ","8180301035439","愛知県豊橋市","つつじが丘二丁目２９番地１２","0532-21-5630","0532-21-5630",,"保育所等訪問支援","ポップアップ向山校","ぽっぷあっぷむかいやまこう","2355101235","愛知県豊橋市","向山大池町17番地11ベルガーデン向山3号館100号室","070-9078-7550","0532-21-5630",,34.75628779,137.40246506,"","","","",,,
"23201","A0000037504","豊橋市","社会福祉法人　豊橋市福祉事業会","しゃかいふくしほうじんとよはししふくしじぎょうかい","4180305002414","愛知県豊橋市","高師町字北原１番地１０４","0532-62-0018","0532-62-0061","http://www.tf-jigyoukai.org","保育所等訪問支援","豊橋くすのき学園","とよはしくすのきがくえん","2355100138","愛知県豊橋市","高師町字北原1-103","0532-61-8273","0532-39-6005","http://tf-jigyoukai.org/",34.74205047,137.41181463,"09:00-17:00","09:00-17:00","","","土曜日、日曜日、祝日",,
"23201","A0000077288","豊橋市","社会福祉法人岩崎学園","しゃかいふくしほうじんいわさきがくえん","5180305002413","愛知県豊橋市","岩崎町字利兵７１番地","0532-61-2062","0532-62-7235","https://www.iwasaki-net.or.jp/","保育所等訪問支援","いわさき・こどもデイサービス","いわさきこどもでいさーびす","2355100120","愛知県豊橋市","岩崎町字利兵71","0532-61-2062","0532-62-7235","",34.75186098,137.44616993,"09:30-15:30","","","","土曜、日曜、祝日",,
"23201","E0000158559","豊橋市","社会福祉法人　豊橋市福祉事業会","しゃかいふくしほうじんとよはししふくしじぎょうかい","4180305002414","愛知県豊橋市","高師町字北原１−１０４","0532-62-0018","0532-62-0061","http://tf-jigyoukai.org/","保育所等訪問支援","豊橋あゆみ学園","とよはしあゆみがくえん","2355100252","愛知県豊橋市","高師町北原１−１０４豊橋あゆみ学園","0532-63-5031","0532-39-5778","http://tf-jigyoukai.org/",34.74135888,137.41234794,"09:00-17:00","09:00-17:00","","","土曜日、日曜日、祝日",,
"23201","E0000158605","豊橋市","和音会","わおんかい",,"愛知県豊橋市","西幸町字浜池４３番地２","0532-48-6666","0532-48-6668","http://kazuonomori.sub.jp","保育所等訪問支援","かずおの森","かずおのもり","2355100708","愛知県豊橋市","弥生町字中原４番地４","0532-47-3222","0532-47-3222","http://kazuonomori.sub.jp/",34.73142066,137.39927439,"09:00-16:00","","","","木・日曜日、祝日",,
"23202","A0000041581","岡崎市","特定非営利活動法人コネクトスポット","とくていひえいりかつどうほうじんこねくとすぽっと","1180305008901","愛知県岡崎市","岡崎市伝馬通二丁目４９番地-","0564736388","0564-73-6389","https://npo.connect-spot.net","保育所等訪問支援","コネクトスポット","こねくとすぽっと","2353100791","愛知県岡崎市","伝馬通二丁目49番地　","0564-73-6388","0564-73-6389",,34.95805334,137.17057933,"08:00-18:00","08:00-18:00","","","土曜日・日曜日・祝日","なし",
"23202","A0000126364","岡崎市","仁精会","じんせいかい","4180305000731","愛知県岡崎市","戸崎町字牛転２番地","090-5107-8758","0564-51-1415","http://mikawahospital.jp","保育所等訪問支援","がじゅまる","がじゅまる","2353101294","愛知県岡崎市","戸崎町字牛転２番地","0564-51-1778","0564-51-1415",,34.93105593,137.17615733,"09:00-17:00","","","","祝日・土日曜日",,
"23202","A0000075280","岡崎市","特定非営利活動法人子どもの発達を支援する会きらら","とくていひえいりかつどうほうじんこどものはったつをしえんするかいきらら","2180305002110","愛知県岡崎市","上里二丁目17番1児童発達支援センターきらら内","0564-74-8686","0564-74-8688","http://npo-kirara.com","保育所等訪問支援","こども療育センターきらりん","こどもりょういくせんたーきらりん","2353100668","愛知県岡崎市","上里二丁目3番地13","0564-83-7282","0564-83-7284","http://www.npo-kirara.com",34.99206866,137.16372064,"09:30-11:45","","","","金曜日以外、祝日、お盆、年末年始、春休み、職員研修日、事業所が休みと告知した日","なし",
"23202","A0000115235","岡崎市","特定非営利活動法人子どもの発達を支援する会きらら","とくていひえいりかつどうほうじんこどものはったつをしえんするかいきらら","2180305002110","愛知県岡崎市","上里二丁目17番1児童発達支援センターきらら内","0564-74-8686","0564-74-8688","http://npo-kirara.com","保育所等訪問支援","こども療育センターふわりん","こどもりょういくせんたーふわりん","2353100882","愛知県岡崎市","井ノ口新町6番地24","0564-64-7660","0564-74-8688",,34.99102445,137.16669532,"09:15-12:00","","","","月曜日以外、祝日、お盆、年末年始、春休み、職員研修日、事業所が休みと告知した日","なし",
"23202","E0000158349","岡崎市","社会福祉法人岡崎市福祉事業団","しゃかいふくしほうじんおかざきしふくしじぎょうだん","5180305000854","愛知県岡崎市","美合町字下長根２番地１高年者センター岡崎","0564-55-0111","0564-55-0156","https://www.okazaki-fukushi.or.jp","保育所等訪問支援","こども発達支援センター","こどもはったつしえんせんたー","2353100254","愛知県岡崎市","欠町字清水田６番地４こども発達センター（すくも）内","0564-23-7505","0564-25-1299","https://www.okazaki-fukushi.or.jp/shisetsu/kodomo",34.95670139,137.19095174,"10:00-16:00","00:00-00:00","00:00-00:00","00:00-00:00","土日祝日、12月29日〜1月3日","必要に応じて上記以外の時間帯も利用可能",
"23202","E0000158375","岡崎市","株式会社Ｌｏｖｉｎｇ　Ｌｏｏｋ","かぶしきがいしゃらびぃんぐるっく","9180303003153","愛知県岡崎市","竜美台２丁目１番地１２","0564-58-0007","0564-58-0007","http://lovinglook-llc.com/","保育所等訪問支援","ＪＩＮ　ＫＩＤＳ","じんきっず","2353100460","愛知県岡崎市","大西町奥長入37番地１","0564-73-8125","0564-73-8127","https://lovinglook-llc.com",34.93367538,137.17899577,"","","","","土日",,
"23202","A0000055314","岡崎市","特定非営利活動法人葵風","とくていひえいりかつどうほうじおんほうじんあおいのかぜ","5180305008451","愛知県岡崎市","岩津町字新城19番地3同上","0564-45-5816","0564-45-5816","http://aoinokaze.or.jｐ","保育所等訪問支援","北辰会いちほし","ほくしんかいいちほし","2353100395","愛知県岡崎市","伊賀町七丁目106番地同上","0564-84-5261","0564-84-5271","http://aoinokaze.or.jp",34.97106850,137.16778180,"11:00-14:00","","","",,,
"23203","A0000027374","一宮市","株式会社オノマトペ","かぶしきがいしゃおのまとぺ","7180001131200","愛知県一宮市","多加木一丁目16番14号","0586-64-6106","0586-64-6107","https://www.tretre.link/","保育所等訪問支援","トレトレ","とれとれ","2352100727","愛知県一宮市","多加木一丁目１６番１４号","0586-64-6106","0586-64-6107","https://www.tretre.link/",35.28412565,136.81541490,"","","","","土曜、日曜、祝日",,
"23203","E0000158209","一宮市","一宮市","いちのみやし","3000020232033","愛知県一宮市","浅井町西浅井字弐軒家５８番地一宮市本町２−５−６　一宮市役所","0586-78-2767","0586-78-2767","http://www.city.ichinomiya.aichi.jp/shisetsu/1008922/1036192/1005339.html","保育所等訪問支援","一宮市立いずみ学園","いちのみやしりついずみがくえん","2352100370","愛知県一宮市","浅井町西浅井字弐軒家５８番地","0586-78-3111","0586-78-2767","http://www.city.ichinomiya.aichi.jp/shisetsu/1008922/1036192/1005339.html",35.32714333,136.81739982,"09:00-16:00","","","","土曜・日曜・祝日",,
"23203","E0000158199","一宮市","社会福祉法人樫の木福祉会","しゃかいふくしほうじんかしのきふくしかい","1180005009646","愛知県一宮市","冨田字砂原2147","0586-63-2111","0586-61-1200","http://www.kasinoki.jp/","保育所等訪問支援","そら豆キッズ","そらまめきっず","2352100271","愛知県一宮市","北丹町２番地","0586-28-8288","0586-28-8188","http://www.kasinoki.jp/soramame.html",35.32233506,136.80122934,"09:30-16:30","","","",,"土曜日、日曜日",
"23203","A0000046225","一宮市","社会福祉法人きそがわ福祉会","しゃかいふくしほうじんきそがわふくしかい","7180005009657","愛知県一宮市","木曽川町内割田一の通り１２番地３法人本部事務局","0586-86-3960","0586-86-3937","https://www.kisogawa-fukushikai.or.jp/","保育所等訪問支援","保育所等訪問支援事業まーぶるの森","ほいくじょとうほうもんしえんじぎょうまーぶるのもり","2352100925","愛知県一宮市","北方町中島字往還南２番地５","0586-86-6820","0586-86-6821","http://www.kisogawa-fukushikai.or.jp/",35.35617556,136.76797714,"09:30-16:30","","","","土曜、日曜、祝祭日及び法人が定める夏季・冬季休暇","利用可能な時間帯(平日)①9:30〜12：30、②13:30〜16:30",
"23203","A0000051097","一宮市","社会福祉法人杏嶺会","しゃかいふくしほうじんきょうりょうかい","5180005015921","愛知県一宮市","冨田字流筋1679番地2","0586-62-0002","0586-62-2277","http://www.anzu.or.jp/shafuku/","保育所等訪問支援","一宮医療療育センター保育所等訪問支援部門","いちのみやいりょうりょういくせんたーほいくじょとうほうもんしえんぶもん","2352100560","愛知県一宮市","冨田字流筋１６７９番地２","0586-62-0002","0586-62-2277","http://www.anzu.or.jp/shafuku/",35.29409015,136.74006430,"09:00-15:00","","","","土曜日　日曜日　国民の祝日　12月30日から1月3日",,
"23000","A0000054073","愛知県","一般社団法人保育福祉サポート協会","いっぱんしゃだんほうじんほいくふくしさぽーときょうかい","1180005018944","愛知県瀬戸市","みずの坂二丁目８４番地1階","0561-76-9133","0561-76-9132","https://www.flocorir.org/","保育所等訪問支援","児童発達支援専門教室Ｆｌｏｃｏｒｉｒ","じどうはったつしえんせんもんきょうしつふろこりーる","2357900238","愛知県尾張旭市","尾張旭市桜ケ丘町１丁目１０７−８尾張旭市桜ケ丘町1ー１０７−８","0561-78-0786","0561-78-0786","http://www.flocorir.org/",35.21902443,137.01266740,"","","","",,,
"23000","E0000158687","愛知県","瀬戸市","せとし","3000020232041","愛知県瀬戸市","追分町６４番地の１瀬戸市原山町１番地の１４","0561-82-0154","0561-82-1319","http://www.city.seto.aichi.jp/docs/2021031800016/","保育所等訪問支援","瀬戸市のぞみ学園","せとしのぞみがくえん","2357400056","愛知県瀬戸市","宮脇町４８番地","0561-88-2415","0561-85-6536","https://www.city.seto.aichi.jp/docs/2010/11/10/03863/",35.22883252,137.10561861,"09:30-15:30","","","","土、日、祝日、年末年始",,
"23000","A0000057480","愛知県","社会福祉法人わたぼうし","しゃかいふくしほうじんわたぼうし","6180005019079","愛知県半田市","有楽町一丁目１１番地６","0569-26-4554","0569-26-4554","https://wataboushi.biz/","保育所等訪問支援","ぐりーん","ぐりーん","2358200398","愛知県半田市","有楽町一丁目１１番地６","0569-77-3313","0569-26-4554","https://wataboushi.biz/",34.88195967,136.91963212,"09:00-18:00","","","","土・日・祝日、夏季8月13日〜15日　年末年始12月29日〜1月3日",,
"23000","A0000094296","愛知県","社会福祉法人太陽","しゃかいふくしほうじんたいよう","3180005012862","愛知県半田市","西大矢知町四丁目６１番地1","0569-89-8998","0569-89-8808","https://www.taiyo-asahi.com/","保育所等訪問支援","児童発達支援センターはるかぜ","じどうはったつしえんせんたーはるかぜ","2358400287","愛知県知多郡東浦町","大字石浜字吹付２番１９４","0562-57-2100","0562-57-9797","https://www.taiyo-asahi.com/harukaze",34.96623697,136.96228550,"09:30-15:30","","","","日曜・祝日12/29〜1/3　その他法人が定めた日",,
"23000","E0000158838","愛知県","半田市","はんだし","1000020230006","愛知県半田市","東洋町２丁目１番地半田市役所","0569-21-3111","0569-23-4162","https://www.city.handa.lg.jp/kosodatesoudan/tsukushigakuen/tsukushigakuen.html","保育所等訪問支援","半田市児童発達支援センター　半田市立つくし学園　保育所等訪問支援事業所","はんだしじどうはったつしえんせんたーはんだしりつつくしがくえんほいくしょとうほうもんしえんじぎょうしょ","2358200133","愛知県半田市","東洋町3丁目23番地","0569-21-6049","0569-21-6049","https://www.city.handa.lg.jp/kosodatesoudan/tsukushigakuen/tsukushigakuen.html",34.89086812,136.94008252,"09:00-16:00","","","","土曜日、日曜日、祝日、年末年始",,
"23000","A0000107215","愛知県","特定非営利活動法人ｉｎｇ","とくていひえいりかつどうほうじんいんぐ","9180005018029","愛知県春日井市","岩成台9丁目２番地10ローレルコート岩成台４０４号","0568-92-5024","0568-92-5024","https://npo-ing.com/self_evaluation/","保育所等訪問支援","Ｄｒａｗｉｎｇ","どろーいんぐ","2357400221","愛知県瀬戸市","瀬戸市小田妻町１−１２３","0561-48-7177","0561-48-7177","https://npo-ing.com/",35.24448251,137.07306603,"10:00-12:00","","","","土日、祝日、法人が別に定める休日",,
"23000","A0000068497","愛知県","社会福祉法人まちスウィング","しゃかいふくしほうじんまちすうぃんぐ",,"愛知県春日井市","藤山台５−８A","0568-27-7363","0568-27-7367","https://www.machiswing.jp","保育所等訪問支援","春日井こども訪問てくてく","かすがいこどもほうもんてくてく","2357501150","愛知県春日井市","春日井市高蔵寺まなびと交流センター３階","0568-37-2933","0568-37-2933",,35.24766780,136.97224520,"10:00-15:00","","","","土、日曜日、祝日",,
"23000","A0000127526","愛知県","特定非営利活動法人LIFEterrasse","とくていひえいりかつどうほうじんらいふてらす","8180005019358","愛知県春日井市","中央通二丁目119番1号","0568-41-8110","0568-41-8718","https://lifeterrasse.jp/","保育所等訪問支援","保育所等訪問支援事業所　なないろＫＩＤＳ","ほいくしょとうほうもんしえんじぎょうしょなないろきっず","2357501481","愛知県春日井市","上条町三丁目１１番地","0568-29-6621","0568-29-6620","https://lifeterrasse.jp/",35.24364524,136.99046640,"14:00-18:00","10:00-16:00","","10:00-16:00","日曜日",,
"23000","A0000068473","愛知県","合同会社きのね","ごうどうがいしゃきのね","0180003020209","愛知県春日井市","高山町一丁目１８番地１４水野ビル一階","0568-27-7866","0568-27-7867","https://kinone-kids.jp/","保育所等訪問支援","こども発達支援きのね","こどもはったつしえんきのね","2357500939","愛知県春日井市","高山町一丁目１８番地１４水野ビル１階","0568-27-7866","0568-27-7867","https://kinone-kids.jp/",35.25224918,136.95350740,"10:00-12:00","","","","土曜日、日曜日、国民の祝日、12月30日から1月3日、他事業所が定める日",,
"23000","A0000057507","愛知県","春日井市（指定管理者：春日井市社会福祉協議会）","かすがいし","1000020232068","愛知県春日井市","鳥居松町５丁目４４番地","0568-81-5111","0568-84-5764","http://www.city.kasugai.lg.jp/","保育所等訪問支援","春日井市第一希望の家","かすがいしだいいちきぼうのいえ","2357501119","愛知県春日井市","春日井市","0568-87-7072","0568-84-4422","http://www.haru-syafuku.or.jp/facility/facility06",35.24766780,136.97224520,"09:30-15:30","","","","土、日曜日、祝日、12月29日、30日、31日、１月2日、3日",,
"23000","A0000127330","愛知県","株式会社エデュケーションＮＥＴ","かぶしきがいしゃえでゅけーしょんねっと","180001123070 ","愛知県春日井市","中央通二丁目119番1号","0568-41-8025","0568-41-8718","https://nijiiro-plus.jp","保育所等訪問支援","保育所等訪問支援事業所　にじいろＣＯＭＭＯＮ","ほいくしょとうほうもんしえんじぎょうしょにじいろこもん","2357501523","愛知県春日井市","上条町三丁目１１番地","0568-27-7282","0568-27-7283","https://www.nijiiro-plus.jp/",35.24364524,136.99046640,"14:00-18:00","10:00-16:00","","10:00-16:00","日曜日",,
"23000","E0000158735","愛知県","社会福祉法人恵泉会","しゃかいふくしほうじんけいせんかい","6180005008230","愛知県春日井市","熊野町３１５０番地","0568-81-4534","0568-81-4535","https://ksn846.wixsite.com/website-3","保育所等訪問支援","春日井こども学園","かすがいこどもがくえん","2357500426","愛知県春日井市","熊野町3150番地","0568-81-4534","0568-81-4535","https://ksn846.wixsite.com/website-3",35.24240168,137.00325978,"10:45-14:30","","","","土日祝日",,
"23000","A0000009957","愛知県","特定非営利活動法人ゆう","とくていひえいりかつどうほうじんゆう","6180305003988","愛知県豊川市","本野町東野添110番地　","0533-65-8325","0533-65-8326","http://npo-you.or.jp/","保育所等訪問支援","豊川市児童発達支援施設ひまわり園","とよかわしじどうはったつしえんしせつひまわりえん","2355200045","愛知県豊川市","平尾町諏訪下5","0533-88-7281","0533-88-7284","http://npo-you.or.jp/",34.85416294,137.35214519,"09:00-16:00","","","","土・日・祝日（8月13日〜15日・12月28日〜1月3日）","月〜金　お子さんが園に通っている時間帯に訪問支援を行います。",
"23000","E0000158622","愛知県","特定非営利活動法人ゆう","とくていひえいりかつどうほうじんゆう","6180305003988","愛知県豊川市","本野町東野添110番地　","0533-65-8325","0533-65-8326","http://npo-you.or.jp/","保育所等訪問支援","ゆうサポートセンターじょいん","ゆうさぽーとせんたーじょいん","2355200128","愛知県豊川市","本野町東野添110番地　","0533-65-8325","0533-65-8326","http://npo-you.or.jp/",34.83411960,137.38566274,"09:00-17:00","","","","土・日・祝日（8月13日〜15日・12月28日〜1月3日）",,
"23000","E0000158618","愛知県","有限会社ミノルカ自動車","ゆうげんがいしゃみのるかじどうしゃ","1180302014051","愛知県豊川市","諏訪一丁目３５番地諏訪一丁目35番地","0533-86-6772","0533-86-6949","http://www.taiyou-toyokawa.jp","保育所等訪問支援","児童デイサービスたいよう","じどうでいさーびすたいよう","2355200102","愛知県豊川市","中野川町一丁目４７番地１","0533-65-7730","0533-65-7731","http://www.taiyou-toyokawa.jp",34.81815659,137.37443113,"09:00-18:00","","","","土曜、日曜、年末年始・お盆・研修",,
"23000","A0000112911","愛知県","合同会社祐愛","ごうどうかいしゃゆうあい","0180303003539","愛知県碧南市","新川町四丁目10番地","0566-93-1351","0566-93-1352","http://www.rihakuru.co.jp","保育所等訪問支援","ここいる","ここいる","2353200179","愛知県碧南市","湖西町四丁目６番地１","0566-95-3868","0566-95-3869",,34.91015696,137.01661339,"09:30-16:30","","","","日曜日",,
"23000","E0000158401","愛知県","合同会社祐愛","ごうどうかいしゃゆうあい","0180303003539","愛知県碧南市","新川町四丁目10番地","0566-93-1351","0566-93-1352","http://www.rihakuru.co.jp","保育所等訪問支援","りはくる","りはくる","2353200062","愛知県碧南市","新川町４丁目１０番","0566-93-1351","0566-93-1352","http://www.rihakuru.co.jp",34.89654133,136.98842223,"09:30-16:30","","","","日曜日",,
"23000","A0000062716","愛知県","特定非営利活動法人ＡＲＴＩＳＴ　ＪＡＰＡＮ","とくていひえいりかつどうほうじんあーてぃすとじゃぱん","2180305008520","愛知県碧南市","野田町２３１番地藤和ビル１Ｆ","0566-45-6142","0566-45-6143","http://artist-japan.org","保育所等訪問支援","保育所等訪問支援事業所　星","ほいくじょとうほうもんしえんじぎょうしょほし","2353200088","愛知県碧南市","野田町２３１番地藤和ビル１Ｆ","0566-45-6142","0566-45-6143",,34.88168733,136.99013926,"","","","",,,
"23000","E0000158409","愛知県","刈谷市","かりやし","2353300052000","愛知県刈谷市","東陽町１丁目１番地","0566-23-1111","0566-23-1105","https://www.city.kariya.lg.jp/","保育所等訪問支援","刈谷市立しげはら園","かりやしりつしげはらえん","2353300052","愛知県刈谷市","下重原町３丁目３２番地500020232106","0566-21-7571","0566-25-8496","https://www.city.kariya.lg.jp/shisetsu/fukushikenko/1005437.html",34.98568597,137.01426684,"08:30-17:15","","","","土曜日・日曜日・祝日及び12月29日〜1月３日",,
"23000","A0000104431","愛知県","合同会社リアン","ごうどうがいしゃりあん","180303003872 ","愛知県刈谷市","半城土中町二丁目８番地１４刈谷市半城土中町二丁目8番地14","0566-68-5151","0566-68-5151","https://nijinokakera.online","保育所等訪問支援","にじのかけら","にじのかけら","2353300227","愛知県刈谷市","野田新町二丁目２０３番地２","0566-68-5151","0566-68-5151","https://www.nijinokakera.online/",34.98524456,137.02900993,"","","","",,,
"23000","E0000158411","愛知県","社会福祉法人ひかりの家","しゃかいふくしほうじんひかりのいえ","8180305005009","愛知県刈谷市","新田町六丁目14-1","0566-55-7912","0566-21-1033","https://www.fukushi-hikarinoie.org/","保育所等訪問支援","訪問支援ひかりっこ","ほうもんしえんひかりっこ","2353300078","愛知県刈谷市","小山町5-１-３愛知県刈谷市小山町5-1-3","0566-23-1051","0566-23-1580","https://www.fukushi-hikarinoie.org/",35.01169348,136.99888454,"09:30-12:30","","","","毎週木曜日以外","必要に応じて開園",
"23000","A0000069905","愛知県","株式会社悠","かぶしきがいしゃゆう",,"愛知県刈谷市","野田町沖野80番地13","0566-35-5030","0566-45-5016","http://www.nanten-group.com","保育所等訪問支援","障害児通所支援あおむし","しょうがいじつうしょしえんあおむし","2353300318","愛知県刈谷市","泉田町城前１４３番地１","0566-91-2828","0566-91-5990","http://www.nanten-group.com",35.02627326,137.00895616,"09:00-13:00","","","","土曜・日曜",,
