"都道府県コード又は市区町村コード","NO（※システム内の固有の番号、連番）","指定機関名","法人の名称","法人の名称_かな","法人番号","法人住所（市区町村）","法人住所（番地以降）","法人電話番号","法人FAX番号","法人URL","サービス種別","事業所の名称","事業所の名称_かな","事業所番号","事業所住所（市区町村）","事業所住所（番地以降）","事業所電話番号","事業所FAX番号","事業所URL","事業所緯度","事業所経度","利用可能な時間帯（平日）","利用可能な時間帯（土曜）","利用可能な時間帯（日曜）","利用可能な時間帯（祝日）","定休日","利用可能曜日特記事項（留意事項）","定員"
"22000","A0000018598","静岡県","実り","みのり","1080005007049","静岡県焼津市","上泉612番地の189Ｇift","054-662-0669","054-662-0669",,"居宅訪問型児童発達支援","多機能型居宅訪問型児童発達支援Ｇｉｆｔ","たきのうがたきょたくほうもんがたじどうはったつしえんぎふと","2255100212","静岡県焼津市","上泉612番地の189Gift","054-662-0669","054-662-0669",,34.81551417,138.25177939,"09:00-17:00","09:00-17:00","","","日曜日及び祝日","日曜日及び祝日",
"22000","A0000085983","静岡県","株式会社コミュニティリハビリテーション","かぶしきがいしゃこみゅにてぃりはびりてーしょん","1080401025298","静岡県掛川市","秋葉路４番地の14","0537-21-1635","0537-21-1635","https://com-reha.com/corporate/","居宅訪問型児童発達支援","居宅訪問型児童発達支援　ウェルスマイル","きょたくほうもんがたじどうはったつしえんうぇるすまいる","2257400289","静岡県掛川市","板沢864-１","0537-54-2119",,,34.76876628,137.99816747,"09:00-12:00","","","",,,
"23100","A0000032057","名古屋市","特定非営利活動法人ひろがり","とくていひえいりかつどうほうじんひろがり","180005014256 ","愛知県名古屋市港区","名四町183番地3","052-364-7880","052-364-8016","https://hirogari28.web.fc2.com/","居宅訪問型児童発達支援","重症児デイサービス　ひろがり１くみ","じゅうしょうじでいさーびすひろがりいちくみ","2351200064","愛知県名古屋市港区","名四町１８３番３","052-364-7880","052-364-8016","https://hirogari28.web.fc2.com/",35.09806794,136.86831890,"11:00-17:00","10:00-16:00","","10:00-16:00","日曜日、月1〜2回土曜日",,
"23201","A0000058383","豊橋市","医療法人里童","いりょうほうじんさとわらべ","4180305008956","愛知県豊橋市","吉川町61番地","0532-34-3313","0532-34-3323","https://satowarabe.com","居宅訪問型児童発達支援","そわら","そわら","2355100906","愛知県豊橋市","吉川町61番地","0532-34-3313","0532-34-3323",,34.77247524,137.36713714,"","","","",,,
"23201","A0000036927","豊橋市","豊橋市","とよはしし","3000020232017","愛知県豊橋市","今橋町１番地","0532-51-2315","0532-56-5133","https://www.city.toyohashi.lg.jp","居宅訪問型児童発達支援","豊橋市こども発達センター","とよはししこどもはったつせんたー","2355100013","愛知県豊橋市","中野町字中原100番地","0532-39-9200","0532-47-0911","http://www.hattatsu-center.jp",34.73337121,137.37111309,"09:30-16:30","","","","日、月、祝休日、年末年始",,
"23000","A0000037968","愛知県","半田市","はんだし","1000020230006","愛知県半田市","東洋町２丁目１番地半田市役所","0569-21-3111","0569-23-4162","https://www.city.handa.lg.jp/kosodatesoudan/tsukushigakuen/tsukushigakuen.html","居宅訪問型児童発達支援","半田市児童発達支援センター　半田市立つくし学園　居宅訪問型児童発達支援事業所","はんだしじどうはったつしえんせんたーはんだしりつつくしがくえんきょたくほうもんがたじどうはったつしえんじぎょうしょ","2358200133","愛知県半田市","東洋町３丁目２３番地","0569-21-6049","0569-21-6049","https://www.city.handa.lg.jp/kosodatesoudan/tsukushigakuen/tsukushigakuen.html",34.89086812,136.94008252,"09:00-13:00","","","","土曜日、日曜日、祝日、年末年始",,
"23000","A0000087737","愛知県","株式会社ちゃんと","かぶしきがいしゃちゃんと","1180001150817","愛知県春日井市","六軒屋町六丁目９２番地","0568-40-3809","0568-40-3809","https://chanto-k.com/","居宅訪問型児童発達支援","こどもデイサービスつむぎ","こどもでいさーびすつむぎ","2357501333","愛知県春日井市","六軒屋町六丁目９２番地","0568-40-3806","0568-40-3806",,35.25858658,136.97919160,"10:00-14:30","","","10:00-14:30","当社カレンダーに準ずる　",,
"23000","A0000027385","愛知県","合同会社祐愛","ごうどうかいしゃゆうあい","0180303003539","愛知県碧南市","新川町四丁目10番地","0566-93-1351","0566-93-1352","http://www.rihakuru.co.jp","居宅訪問型児童発達支援","りはくる","りはくる","2353200062","愛知県碧南市","新川町４丁目１０番地","0566-93-1351","0566-93-1352","http://www.rihakuru.co.jp",34.89654133,136.98842223,"09:30-16:30","","","","日曜日",,
"24000","A0000027077","三重県","四日市市","よっかいちし","6000020242021","三重県四日市市","諏訪町１番５号","059-354-8104",,"http://www.city.yokkaichi.lg.jp/www/index.html","居宅訪問型児童発達支援","居宅訪問型児童発達支援事業所四日市市立あけぼの学園","きょたくほうもんがたじどうはったつしえんじぎょうしょよっかいちしりつあけぼのがくえん","2450200049","三重県四日市市","下海老町185番地1","059-325-4121","059-325-4122","http://www.city.yokkaichi.lg.jp/www/genre/1000100000223/index.html",35.02038521,136.57609330,"09:00-17:15","","","","土・日曜日、国民の祝日に関する法律に定める休日、12月29日から翌年1月3日まで",,
"24000","A0000042441","三重県","社会福祉法人恩賜財団済生会支部三重県済生会","しゃかいふくしほうじんおんしざいだんさいせいかいしぶみえけんさいせいかい","3010405001696","三重県松阪市","朝日町１区１５−６","0598-51-2626","0598-51-6557","http://www.meiwa-saiseikai.jp","居宅訪問型児童発達支援","済生会明和病院なでしこ障害児通所支援事業所","さいせいかいめいわびょういんなでしこしょうがいじつうしょしえんじぎょうしょ","2452700020","三重県多気郡明和町","上野４３５","0596-53-0010","0596-53-0010",,34.53131973,136.63018178,"09:00-17:00","","","","土・日・国民の祝日に関する法律に規程する休日。年末年始12月30日から1月3日",,
"24000","A0000056909","三重県","社会福祉法人桑名市社会福祉協議会","しゃかいふくしほうじんくわなししゃかいふくしきょうぎかい","4190005008446","三重県桑名市","常盤町５１番地","0594-22-8218","0594-23-5079","http://www.kuwana-shakyo.com/","居宅訪問型児童発達支援","児童発達支援センター　らいむの丘","じどうはったつしえんせんたーらいむのおか","2450100322","三重県桑名市","星川2239-1","0594-41-3827","0594-41-3828","http://www.kuwana-shakyo.com/",35.06648911,136.62878239,"08:50-17:00","","","","土曜日、日曜日、祝日、年末年始",,
"24000","A0000024676","三重県","社会福祉法人鈴鹿市社会福祉協議会","しゃかいふくしほうじんすずかししゃかいふくしきょうぎかい","4190005004065","三重県鈴鹿市","神戸地子町３８３番地の１","059-382-5971","059-382-7330","http://www.suzuka-shakyo.or.jp","居宅訪問型児童発達支援","鈴鹿市第１療育センター","すずかしだいいちりょういくせんたー","2450300088","三重県鈴鹿市","西条五丁目１１８‐３","059-382-3055","059-382-3065","https://www.suzuka-shakyo.or.jp",34.87786804,136.56992138,"09:00-17:00","","","","土・日曜日、国民の祝日に関する法律に規定する休日、１２月２９日から翌年１月3日",,
"24000","A0000051859","三重県","一般社団法人　おせっかいLabo","いっぱんしゃだんほうじんおせっかいらぼ","190005011410 ","三重県員弁郡東員町","笹尾東一丁目３０番３","0594-41-4281","0594-41-4281","http://www.co-no-te.com/","居宅訪問型児童発達支援","このて","このて","2452100072","三重県員弁郡東員町","笹尾東一丁目３０−３","0594-41-4281","0594-41-4281","https://www.co-no-te.com/",35.09378605,136.59784309,"09:00-12:30","","","","土日・祝日・年末年始・お盆","居宅訪問型児童発達支援は、毎月第1，4木曜日を除く",
"24000","A0000057340","三重県","特定非営利活動法人いろ葉","とくていひえいりかつどうほうじんいろは","9190005011065","三重県度会郡玉城町","勝田1357-1","0596-58-7100","0596-58-7100","https://iroha-mie.com","居宅訪問型児童発達支援","多気郡地域児童発達支援センター","たきぐんちいきじどうはったつしえんせんたー","2452700160","三重県多気郡明和町","佐田633","0596-34-7381","050-3142-2114","https://iroha-mie.com",34.56128276,136.62404779,"09:00-16:00","","","","土曜日、日曜日、祝日",,
"24000","A0000091249","三重県","特定非営利活動法人いろ葉","とくていひえいりかつどうほうじんいろは","9190005011065","三重県度会郡玉城町","勝田1357-1","0596-58-7100","0596-58-7100","https://iroha-mie.com","居宅訪問型児童発達支援","こどもライフサポートいろ葉","こどもらいふさぽーといろは","2452800101","三重県度会郡玉城町","勝田1357-1","0596-58-7100","050-3142-2114","https://iroha-mie.com",34.48630888,136.63312335,"09:00-15:00","","","","土日祝、年末年始",,
"25201","A0000037984","大津市","大津市","おおつし","9000020252018","滋賀県大津市","御陵町３番１号","077-527-0479","077-527-0135",,"居宅訪問型児童発達支援","（やまびこ総合支援センター内）やまびこ園・教室","やまびこそうごうしえんせんたーないやまびこえんきょうしつ","2550100016","滋賀県大津市","馬場二丁目13番50号","077-527-0479","077-527-0135",,35.00018914,135.87836899,"10:00-16:30","","","",,,
"25000","A0000081051","滋賀県","社会福祉法人道","しゃかいふくしほうじんみち","1160005011034","滋賀県彦根市","高宮町907番地1","0749-49-2531","0749-49-2532","https://www:hikone-morino-ouchi.or.jp","居宅訪問型児童発達支援","多機能型重症児者等デイサービスふぁみりぃ","たきのうがたじゅうしょうじしゃとうでいさーびすふぁみりぃ","2550200352","滋賀県彦根市","高宮町907番地1","0749-49-2531","0749-49-2532","https://hikone-morino-ouchi.or.jp",35.23828452,136.26234863,"09:00-15:00","","","","土日祝及び8/15，12/29〜1/3",,
"25000","A0000062298","滋賀県","株式会社びわこナーシング","かぶしきがいしゃびわこなーしんぐ","3160001018262","滋賀県草津市","追分南六丁目9-15","077-514-1539","","","居宅訪問型児童発達支援","多機能障がい児通所支援オリーブのねっこ","たきのうしょうがいじつうしょしえんおりーぶのねっこ","2550700252","滋賀県守山市","守山六丁目8-15-2","077-582-0877",,,35.06273064,135.99595896,"","","","",,,
"25000","A0000019686","滋賀県","草津市","くさつし","7000020252069","滋賀県草津市","草津3丁目13番30号","077-563-1234","077-561-2483","http://www.city.kusatsu.shiga.jp/kosodate/kosodatesodan/hattatsushien/gyomu.html","居宅訪問型児童発達支援","草津市発達支援センター","くさつしはったつしえんせんたー","2550600031","滋賀県草津市","西渋川2-9-38","077-569-0353","077-566-5144",,35.03036473,135.96466549,"08:30-17:15","","","","土曜日、日曜日、祝日",,
"26000","A0000093663","京都府","京都府社会福祉事業団","きょうとふしゃかいふくしじぎょうだん","2000020260002","京都府京都市上京区","下立売通新町西入藪之内町","075-414-4596","075-414-4597","https://ksj.or.jp/","居宅訪問型児童発達支援","京都府立こども発達支援センター","きょうとふりつこどもはったつしえんせんたー","2653200077","京都府京田辺市","田辺茂ヶ谷186-1","0774-64-6141","0774-64-6151","https://ksj.or.jp/",34.81323357,135.75726221,"09:30-16:00","","","","土日、祝日　その他　お盆休み、年末年始など",,
"26000","A0000025870","京都府","社会福祉法人花ノ木","しゃかいふくしほうじんはなのき","1130005007902","京都府亀岡市","大井町小金岐北浦３７−１","0771-23-0701","0771-22-8348","https://kyoto-hananoki.jp/","居宅訪問型児童発達支援","花ノ木児童発達支援センター","はなのきじどうはったつしえんせんたー","2651600047","京都府亀岡市","千代川町湯井巽筋２２番地","0771-23-0701","0771-22-8348","https://kyoto-hananoki.jp/",35.04190293,135.54281773,"09:00-17:45","","","","土曜、日曜、国民の祝日、年末年始、夏期休業日を除く",,
"26000","A0000074425","京都府","社会福祉法人みねやま福祉会","しゃかいふくしほうじんみねやまふくしかい","4130005010886","京都府京丹後市","峰山町呉服10","0772-69-5005","0772-62-7722","http://www.mineyama-fukusikai.jp","居宅訪問型児童発達支援","児童発達相談支援事業所さつき園","じどうはったつそうだんしえんじぎょうしょさつきえん","2653300075","京都府京丹後市","峰山町五箇１２−１","0772628023","0772-62-7665","https://www.mineyama-fukusikai.jp",35.58843157,135.03640259,"","","","","日、月、祝日",,
"28202","A0000083487","尼崎市","合同会社エスポワール","ごうどうがいしゃえすぽわーる","5120003015813","大阪府大阪市西淀川区","柏里２丁目２番７号１Ｆ","06-6473-7750","","","居宅訪問型児童発達支援","総合支援センターエスポワール尼崎","そうごうしえんせんたーえすぽわーるあまがさき","2853002281","兵庫県尼崎市","杭瀬本町２−5−24プレステージ藤田１階","0664397667","06-6439-7668","https://espoir0531.com/",34.71983569,135.43772317,"10:30-16:00","10:30-16:00","","","日、祝、12月26日〜1月3日・8月12日〜15日",,
"27100","A0000052444","大阪市","株式会社ミチタリテ","かぶしきがいしゃみちたりて","1120001229633","大阪府大阪市旭区","中宮一丁目１番２号","06-7777-4158","06-7777-4158",,"居宅訪問型児童発達支援","あんじゅすまいる","あんじゅすまいる","2753120340","大阪府大阪市旭区","中宮一丁目１番２号城北筋ロードサイドテナント１階","06-6955-3232","06-7639-6152","https://ange-smile.com",34.72122379,135.53879756,"10:00-13:00","","","","火〜日",,
"27100","A0000085379","大阪市","ジャズケア合同会社","じゃずけあごうどうがいしゃ","2120003019932","大阪府大阪市平野区","平野宮町二丁目２番３０号","080-3840-8090","06-6704-9229","http://yumenote.vhn.jp/","居宅訪問型児童発達支援","ユメノート","ゆめのーと","2755820673","大阪府大阪市平野区","西脇一丁目８番１号","080-3840-8090","06-6704-9229",,34.63055331,135.54531256,"13:30-17:30","10:00-14:45","10:00-14:45","10:00-14:45","不定休",,
"27000","A0000005613","大阪府","社会福祉法人　大阪府肢体不自由者協会","しゃかいふくしほうじんおおさかふしたいふじゆうしゃきょうかい","9120005002517","大阪府大阪市中央区","法円坂一丁目1番35号　アネックスパル法円坂内","06-6940-4181","06-6943-4661","http://www.daishikyo.or.jp","居宅訪問型児童発達支援","障がい児通所支援北摂ぴょんぴょん教室","しょうがいじつうしょしえんほくせつぴょんぴょんきょうしつ","2753720073","大阪府摂津市","正雀本町二丁目21番1号イー・ティー・ワンビル2階","06-6155-6503","06-6155-65010","http://www.daishikyo.or.jp",34.77420372,135.55136184,"09:30-17:00","","","","土曜日　日曜日　祝日",,
"27215","A0000005619","寝屋川市","社会福祉法人　大阪府肢体不自由者協会","しゃかいふくしほうじんおおさかふしたいふじゆうしゃきょうかい","9120005002517","大阪府大阪市中央区","法円坂一丁目1番35号　アネックスパル法円坂内","06-6940-4181","06-6943-4661","http://www.daishikyo.or.jp","居宅訪問型児童発達支援","障がい児通所支援寝屋川ぴょんぴょん教室","しょうがいじつうしょしえんねやがわぴょんぴょんきょうしつ","2750320083","大阪府寝屋川市","早子町23番地2アドバンスねやがわ二号館","072-811-5901","072-811-5901","http://www.daishikyo.or.jp/pyonpyon.html",34.76333440,135.62152779,"09:00-17:00","","","","土曜日・日曜日・祝日",,
"27140","A0000015252","堺市","社会医療法人ペガサス","しゃかいいりょうほうじんぺがさす","6120105001173","大阪府堺市西区","浜寺船尾町東四丁244番地馬場記念病院","072-265-5558","072-265-6663","http://www.pegasus.or.jp","居宅訪問型児童発達支援","ペガサスレスパイトケアセンター","ぺがさすれすぱいとけあせんたー","2756320137","大阪府堺市西区","鳳北町１０丁７番地ペガサスセンタービル1階","072-262-0006","072-262-0056","",34.53499886,135.46396116,"09:00-17:00","","","","土日祝休み、年末年始12/31から1/3休み",,
"27000","A0000020180","大阪府","一般社団法人子どもの森","いっぱんしゃだんほうじんこどものもり","2120105008767","大阪府岸和田市","田治米町13番地の４","072-424-2872","072-424-2872","https://kodomonomori.business.site/","居宅訪問型児童発達支援","多機能型事業所子どもの森","たきのうがたじぎょうしょこどものもり","2751120334","大阪府岸和田市","田治米町13番地の４","072-424-2872","072-424-2872","https://kodomonomori.business.site/",34.46281225,135.42262979,"09:30-17:30","","","","土曜、日曜、祝日、年末年始(12/29〜1/3)","土曜、日曜、祝日、年末年始(12/29〜1/3)",
"27000","A0000079478","大阪府","株式会社　me","かぶしきがいしゃみー","6120901037940","大阪府高槻市","塚原二丁目20番15号","072-694-2226","072-694-2227","http://me-ri.jp","居宅訪問型児童発達支援","児童デイサービス　みのり","じどうでいさーびすみのり","2754220602","大阪府茨木市","別院町７番５号三友ビル３F302号","080-9402-1513","072-631-8124","http://me-ri.jp",34.81551923,135.57449254,"","","","",,,
"27207","A0000006591","高槻市","高槻市","たかつきし",,"大阪府高槻市","桃園町２番１号","072-686-3032","072-686-3531","http://www.city.takatsuki.osaka.jp/","居宅訪問型児童発達支援","高槻市立療育園","たかつきしりつりょういくえん","2750900025","大阪府高槻市","郡家本町5-3","072-681-6420","072-681-4059","http://takatsukishi.com/?page_id=17",34.85407096,135.59536169,"09:00-17:00","","","","土曜日、日曜日、祝日","土曜日、日曜日、祝日",
"27000","A0000101152","大阪府","株式会社オールケア大日","かぶしきがいしゃおーるけあだいにち","2120001222505","大阪府守口市","梶町一丁目4番14号2階/3階","06-6904-1010","06-6904-1011","https://www.allcare.co.jp","居宅訪問型児童発達支援","オールケア大日","おーるけあだいにち","2753220314","大阪府守口市","梶町一丁目４番14号2F/3F","06-6904-1010","06-6904-1011","http://www.allcare.co.jp",34.74783827,135.58591502,"13:30-17:30","10:00-16:00","10:00-16:00","10:00-16:00","重心：木曜日（長期休み・祝日以外木曜日は営業）",,
"27210","A0000005622","枚方市","株式会社くらし企画","かぶしきがいしゃくらしきかく","0120001184372","大阪府枚方市","高田2丁目２０番17号","072-852-0006","072-852-0006","https://kurashi-kikakuco.jp","居宅訪問型児童発達支援","こどもテラス","こどもてらす","2752420212","大阪府枚方市","釈尊寺町２５番３１−１０２","072-853-2280","072-853-2280","https://kodomoterasu.com",34.81433990,135.65065810,"10:00-14:00","","","","土曜日日曜日祝日",,
"27210","A0000028912","枚方市","枚方市","ひらかたし","8000020272108","大阪府枚方市","大垣内町２丁目１番２０号","072-841-1221","072-841-3039","https://www.city.hirakata.osaka.jp/0000036549.html","居宅訪問型児童発達支援","市立ひらかた子ども発達支援センター","しりつひらかたこどもはったつしえんせんたー","2752400024","大阪府枚方市","磯島北町３番２号","072-807-5373","072-898-4173","https://www.city.hirakata.osaka.jp/0000023441.html",34.82683295,135.64846368,"09:00-12:00","","","","国民の祝日に関する法律に規定する休日、12月29日〜1月3日まで",,
"27203","A0000069778","豊中市","有限会社　ケアプランセンターあき","ゆうげんがいしゃけあぷらんせんたーあき","7120902002067","大阪府茨木市","山手台三丁目30番30号","072-649-0635","072-649-0645","https://care-aki.com/","居宅訪問型児童発達支援","児童デイサービスPrimo","じどうでいさーびすぷりも","2754020226","大阪府豊中市","西泉丘三丁目７番１１０１号、１０２号","06-6867-1115","06-6867-1116",,34.78152933,135.48957302,"11:00-17:00","","","","土曜日、日曜日、祝日",,
"27212","A0000057887","八尾市","株式会社　まごころ","かぶしきかいしゃまごころ","4122001025547","大阪府八尾市","新家町７丁目１番６号メゾンキンキＵ１Ｆ","072-970-5533","072-970-5520","http://magokoro-care.com/","居宅訪問型児童発達支援","いろは","いろは","2755520497","大阪府八尾市","桂町二丁目79番地","072-926-1238","072-970-7719",,34.64695832,135.60619572,"","","","",,,
"27212","A0000061626","八尾市","八尾市","やおし",,"大阪府八尾市","本町一丁目１番１号","072-924-3838","072-922-4900","","居宅訪問型児童発達支援","八尾市立医療型児童発達支援センター","やおしりついりょうがたじどうはったつしえんせんたー","2755500028","大阪府八尾市","八尾木二丁目90番地","072-993-3154","072-996-2429","http://www.city.yao.osaka.jp/soshiki/5-10-0-0-0_1.html",34.61138460,135.61321531,"","","","",,,
"27215","A0000047457","寝屋川市","社会福祉法人 療育・自立センター","しゃかいふくしほうじんりょういくじりつせんたー","3120005013461","大阪府寝屋川市","大谷町7番1号","072-823-6287","072-824-1768","http://www.ryouiku-jiritsu.jp/","居宅訪問型児童発達支援","寝屋川市立あかつき園","ねやがわしりつあかつきえん","2750300044","大阪府寝屋川市","大谷町６番１号","072-823-6287","072-824-1768","http://www.akatsuki-hibari.jp",34.76223205,135.65695268,"09:00-17:00","","","","土・日・祝・年末年始",,
"27000","A0000071205","大阪府","株式会社ruson","かぶしきがいしゃるそん","5130001066312","大阪府松原市","天美東八丁目2番4号ハイツ藪内パートⅠ １階","072-321-9061","072-249-6172","https://ruson.jp","居宅訪問型児童発達支援","児童発達支援・放課後等デイサービス ekubo","じどうはったしえんほうかごとうでいさーびすえくぼ","2754820278","大阪府松原市","天美東八丁目2番4号ハイツ薮内パートⅠ １階","072-321-9061","072-249-6172","http://ruson.jp",34.58688569,135.53397587,"10:00-17:00","10:00-17:00","","","日・祝日　年末年始（12/29-1/3）",,
"27000","A0000025270","大阪府","合同会社イナツヒコ","ごうどうがいしゃいなつひこ",,"大阪府箕面市","小野原東三丁目５番３８号１０６号室","072-734-7922","072-734-7923","https://www.mino-hatsukaze.com","居宅訪問型児童発達支援","はつかぜ","はつかぜ","2751420114","大阪府箕面市","小野原東三丁目5番38号協栄箕面第2ハイツ106号室","072-734-7922","072-734-7923","http://mino-hatsukaze.com",34.83163788,135.51918343,"","","","",,,
"26100","A0000097718","京都市","株式会社メディケア・リハビリ","めでぃけありはびり","4120101032546","大阪府羽曳野市","羽曳が丘四丁目18番3号","0729312355","0729312730","https://www.medi-care.co.jp/","居宅訪問型児童発達支援","PARC（パルク）ウィル伏見","ぱるくうぃるふしみ","2650900760","京都府京都市伏見区","横大路貴船２６−２　グランヴィア貴船１階","0756041117","0756027177","https://parc.medi-care.co.jp/",34.92923787,135.73933378,"10:00-17:00","10:00-17:00","","10:00-17:00","日曜日・12/30〜1/3",,
"26000","A0000063086","京都府","株式会社メディケア・リハビリ","かぶしきがいしゃめでぃけありはびり","4120101032546","大阪府羽曳野市","羽曳が丘4丁目18番3号","072-931-2355","072-931-2730","http://kango.medi-care.co.jp/","居宅訪問型児童発達支援","ＰＡＲＣ(パルク)ウィル城陽","ぱるくうぃるじょうよう","2652800216","京都府城陽市","寺田樋尻１８−６１階","0774-74-8277","0774-74-8087","https://parc.medi-care.co.jp/",34.85253285,135.77025779,"09:00-18:00","09:00-18:00","","09:00-18:00","日曜日・12/30〜1/3",,
"27227","A0000050565","東大阪市","株式会社　メディケア・リハビリ","かぶしきがいしゃめでぃけありはびり","4120101032546","大阪府羽曳野市","羽曳が丘四丁目18番3号","072-931-2355","072-931-2730","https://www.medi-care.co.jp/","居宅訪問型児童発達支援","ＰＡＲＣ（パルク）ひがしおおさか","ぱるくひがしおおさか","2755020969","大阪府東大阪市","永和一丁目23番27号","06-4306-4957","06-4306-4958","https://www.parc.medi-care.co.jp/",34.65847019,135.57305943,"09:00-18:00","09:00-18:00","","09:00-18:00","日曜日、5月5日、8月13〜15日、12月29日〜1月3日",,
"27100","A0000049272","大阪市","株式会社メディケア・リハビリ","かぶしきがいしゃめでぃけありはびり","4120101032546","大阪府羽曳野市","羽曳が丘四丁目18番3号","072-931-2355","072-931-2730","http://kango.medi-care.co.jp/","居宅訪問型児童発達支援","ＰＡＲＣ（パルク）ふくしま","ぱるくふくしま","2750200145","大阪府大阪市福島区","吉野四丁目１０番２２号吉野Ｔビル２階","06-6450-8126","06-6450-8128","http://parc.medi-care.co.jp/",34.69095637,135.47137602,"09:00-18:00","09:00-18:00","","09:00-18:00","日曜日",,
"28204","A0000012049","西宮市","株式会社メディケア・リハビリ","かぶしきがいしゃめでぃけありはびり","4120101032546","大阪府羽曳野市","羽曳が丘四丁目18番3号","072-931-2355","072-931-2730","http://kango.medi-care.co.jp/","居宅訪問型児童発達支援","ＰＡＲＣ＋（パルクプラス）西宮","ぱるくぷらすにしのみや","2850901741","兵庫県西宮市","今在家町３番６号西宮ｉｎｇＢ．Ｌ８階","0798-22-8825",,"http://parc.medi-care.co.jp/",34.73613790,135.33923097,"09:00-18:00","","","09:00-18:00","火〜日曜日、5月5日、8月13〜15日、12月29日〜1月3日",,
"27100","A0000042796","大阪市","株式会社ノーサイド","かぶしきがいしゃのーさいど","7122001024793","大阪府東大阪市","荒川二丁目８番２６号","06-6736-1515","06-6736-1516","","居宅訪問型児童発達支援","ハチドリ　ノーサイド都島","はちどりのーさいどみやこじま","2755220429","大阪府大阪市都島区","都島本通二丁目２番１０号ヴィクトリーハウス盛都１階、２階","06-6928-8500","06-6928-8501","https://www.no-side-kaigo.com/",34.70132853,135.52780751,"","","","",,,
"27227","A0000003522","東大阪市","株式会社ノーサイド","かぶしきがいしゃのーさいど","7122001024793","大阪府東大阪市","荒川二丁目８番２６号","06-6736-1515","06-6736-1516","","居宅訪問型児童発達支援","放課後等デイサービス　ノーサイド","ほうかごとうでいさーびすのーさいど","2755020159","大阪府東大阪市","西石切町5-2-17ルクソール石切1F","072-986-8811",,,34.68179089,135.63699520,"","","","",,,
"27000","A0000078487","大阪府","特定非営利活動法人　地域福祉創造協会ウインク","とくていひえいりかつどうほうじんちいきふくしそうぞうきょうかいういんく","4120105007461","大阪府泉南市","信達大苗代249番地本部事務局","072-475-0556","072-475-1556","http://wincnpo.wix.com/kokoro","居宅訪問型児童発達支援","こころ福祉サービスセンター","こころふくしさーびすせんたー","2755620024","大阪府泉南市","信達大苗代252番地なし","072-474-9556","072-474-8556","http://wincnpo.wix.com/kokoro",34.37388704,135.29054843,"09:30-17:30","09:30-17:30","00:00-00:00","00:00-00:00","土曜日、日曜日、祝日、年末年始、夏季","送迎時間等を除外。",
"28100","A0000049073","神戸市","株式会社ILLUMINATE","いるみねいと","2140001110393","兵庫県神戸市東灘区","本山中町四丁目18番14号イースト神戸本山201号","078-413-5828","078-413-5828","https://illuminate-kobe.co.jp","居宅訪問型児童発達支援","発達支援ゆず　本山ルーム","はったつしえんゆずもとやまるーむ","2850100039","兵庫県神戸市東灘区","本山中町四丁目18番14号イースト神戸本山201号","078-413-5828","078-413-5828",,34.72682973,135.27884462,"","","","",,,
"28100","A0000073687","神戸市","株式会社PLAST","かぶしきがいしゃぷらすと","7140001096546","兵庫県神戸市長田区","腕塚町4−2−1","078-786-3074","078-786-3075","http://plast-project.jp/","居宅訪問型児童発達支援","ヒミツキチ","ひみつきち","2850600053","兵庫県神戸市長田区","久保町6-1-1-115-2","078-611-9010","078-611-9011",,34.66601250,135.15083170,"09:00-17:00","","","09:00-17:00",,,
"28201","A0000024858","姫路市","有限会社　ハーティ","ゆうげんがいしゃはーてぃ","5140002027774","兵庫県神戸市長田区","駒ケ林町4-19-6","078-754-7177","078-754-7166","http://www.hearty810.co.jp/","居宅訪問型児童発達支援","障害児通所支援　ハーティKids","しょうがいじつうしょしえんはーてぃきっず","2854001589","兵庫県姫路市","網干区和久107-1","079-280-8177","079-271-3339","http://hearty810.co.jp/gr/kids.html",34.80983213,134.58603991,"09:00-17:00","","","","土日祝日、８月１３日〜１５日、１２月３０日〜１月３日",,
"28201","A0000048457","姫路市","特定非営利活動法人姫路心身障害市民懇話会","ひめじしんしんしょうがいしみんこんわかい","7140005013555","兵庫県姫路市","白鳥台１丁目２６番１号","079-267-1700","079-267-1799","http://www.npo-s.net","居宅訪問型児童発達支援","多機能型事業所　つむぎ","たきのうがたじぎょうしょつむぎ","2854001696","兵庫県姫路市","姫路市","079-267-1700",,"http://npo-s.net",34.81514880,134.68535480,"09:30-16:00","09:30-16:00","","","日曜日、国民の祝日、８月１３日〜１５日、１２月２９日〜１月３日",,
"28201","A0000089074","姫路市","有限会社　もものは","ゆうげんかいしゃもものは","7140002038828","兵庫県姫路市","西庄甲384-1","079-260-7014","079-260-7013","https://momonoha.jp/","居宅訪問型児童発達支援","もものこ","もものこ","2854001555","兵庫県姫路市","西庄甲３８４番地１","079-269-8070","079-260-7013",,34.83052743,134.66460090,"","","","",,,
"28201","A0000031169","姫路市","姫路市","ひめじし","1000020282014","兵庫県姫路市","安田４−１","079-288-7122","079-224-3173","https://www.city.himeji.lg.jp/","居宅訪問型児童発達支援","姫路市立白鳥園","ひめじしりつはくちょうえん","2854000029","兵庫県姫路市","増位新町二丁目３７番地","079-288-7122","079-224-3173","https://www.city.himeji.lg.jp/soshiki/6-1-7-0-0_1.html",34.85886919,134.70954848,"09:00-17:00","","","","土日祝日","サービス提供所要時間は平均1時間程度。状況に応じて対応します。",
