"都道府県コード又は市区町村コード","NO（※システム内の固有の番号、連番）","指定機関名","法人の名称","法人の名称_かな","法人番号","法人住所（市区町村）","法人住所（番地以降）","法人電話番号","法人FAX番号","法人URL","サービス種別","事業所の名称","事業所の名称_かな","事業所番号","事業所住所（市区町村）","事業所住所（番地以降）","事業所電話番号","事業所FAX番号","事業所URL","事業所緯度","事業所経度","利用可能な時間帯（平日）","利用可能な時間帯（土曜）","利用可能な時間帯（日曜）","利用可能な時間帯（祝日）","定休日","利用可能曜日特記事項（留意事項）","定員"
"14100","A0000063122","横浜市","株式会社LITALICOパートナーズ","かぶしきがいしゃりたりこぱーとなーず","7370001013965","東京都目黒区","上目黒二丁目１番１号中目黒GTタワー15F/16F/20F","03-5704-7355",,"http://litalico.co.jp/","就労移行支援","LITALICOワークス横浜西口第２","りたりこわーくすよこはまにしぐちだいに","1410300923","神奈川県横浜市西区","南幸2-11-7横浜西口藤澤ビル2F","045-311-3602","045-311-3603","https://works.litalico.jp/center/kanagawa/yokohamanishidaini/",35.46313560,139.61659370,"08:30-17:30","08:30-17:30","08:30-12:30","08:30-17:30","会社休業日（12月29日〜1月4日）",,20
"14100","A0000102432","横浜市","株式会社LITALICOパートナーズ","かぶしきがいしゃりたりこぱーとなーず","7370001013965","東京都目黒区","上目黒二丁目１番１号中目黒GTタワー15F/16F/20F","03-5704-7355",,"http://litalico.co.jp/","就労移行支援","LITALICOワークス横浜西口第３","りたりこわーくすよこはまにしぐちだいさん","1410201774","神奈川県横浜市神奈川区","台町17番地１マストビル５階","045-412-4840","045-412-4841","https://works.litalico.jp/center/kanagawa/yokohamanishiguchidaisan/",35.46928760,139.61709636,"08:30-17:30","08:30-17:30","08:30-12:30","08:30-17:30","12/29~1/4、毎月1回以外の日曜日",,20
"14100","A0000130063","横浜市","株式会社LITALICOパートナーズ","かぶしきがいしゃりたりこぱーとなーず","7370001013965","東京都目黒区","上目黒二丁目１番１号中目黒GTタワー15F/16F/20F","03-5704-7355",,"http://litalico.co.jp/","就労移行支援","LITALICOワークス二俣川","りたりこわーくすふたまたがわ","1413202191","神奈川県横浜市旭区","二俣川2-57-2浜ビル1F","045-362-5281","045-362-5282","https://works.litalico.jp/center/kanagawa/futamatagawa/",35.46076285,139.53298740,"08:30-17:30","08:30-17:30","08:30-12:30","08:30-17:30","会社休業日（12/29〜1/4）　月に1回以外の日曜日",,20
"14100","E0000092169","横浜市","株式会社LITALICOパートナーズ","かぶしきがいしゃりたりこぱーとなーず","7370001013965","東京都目黒区","上目黒二丁目１番１号中目黒GTタワー15F/16F/20F","03-5704-7355",,"http://litalico.co.jp/","就労移行支援","LITALICOワークス横浜東口","りたりこわーくすよこはまひがしぐち","1410201121","神奈川県横浜市神奈川区","栄町２−９東部横浜ビル２Ｆ","045-440-2115","045-440-2116","https://works.litalico.jp/center/kanagawa/yokohamahigashi/",35.46968734,139.62784777,"08:30-17:30","08:30-17:30","08:30-12:30","08:30-17:30","開所日以外の日曜日、年末年始（12月29日〜1月4日）","平日は曜日により異なる　※感染症対策等により対応時間が一時的に変更している場合有",20
"14100","E0000092209","横浜市","株式会社LITALICOパートナーズ","かぶしきがいしゃりたりこぱーとなーず","7370001013965","東京都目黒区","上目黒二丁目１番１号中目黒GTタワー15F/16F/20F","03-5704-7355",,"http://litalico.co.jp/","就労移行支援","LITALICOワークス横浜西口","りたりこわーくすよこはまにしぐち","1410300584","神奈川県横浜市西区","南幸２−２０−５KDX横浜リバーサイド４Ｆ","045-328-3301","045-328-3302","https://works.litalico.jp/center/kanagawa/yokohamanishi/",35.46476040,139.61602153,"08:30-17:30","08:30-17:30","08:30-12:30","08:30-17:30","会社休業（12/29~1/4)",,20
"14100","E0000092244","横浜市","株式会社LITALICOパートナーズ","かぶしきがいしゃりたりこぱーとなーず","7370001013965","東京都目黒区","上目黒二丁目１番１号中目黒GTタワー15F/16F/20F","03-5704-7355",,"http://litalico.co.jp/","就労移行支援","LITALICOワークス横浜桜木町","りたりこわーくすよこはまさくらぎちょう","1410400699","神奈川県横浜市中区","桜木町１丁目１番地ぴおシティ 4F","045-227-1530","045-227-1531","https://works.litalico.jp/center/kanagawa/yokohama/",35.45024279,139.63150354,"08:30-17:30","08:30-17:30","08:30-12:30","08:30-12:30","会社休業日（12月29日〜1月４日）",,20
"14100","E0000092265","横浜市","株式会社LITALICOパートナーズ","かぶしきがいしゃりたりこぱーとなーず","7370001013965","東京都目黒区","上目黒二丁目１番１号中目黒GTタワー15F/16F/20F","03-5704-7355",,"http://litalico.co.jp/","就労移行支援","LITALICOワークス横浜関内","りたりこわーくすよこはまかんない","1410401275","神奈川県横浜市中区","尾上町２−１８−１ＹＳビル５Ｆ","045-226-5188","045-226-5189","https://works.litalico.jp/center/kanagawa/yokohamakannai/",35.44526009,139.63736159,"08:30-17:30","08:30-17:30","08:30-12:30","08:30-12:30","会社休業日（12月29日〜1月4日）",,20
"14100","E0000092566","横浜市","株式会社LITALICOパートナーズ","かぶしきがいしゃりたりこぱーとなーず","7370001013965","東京都目黒区","上目黒二丁目１番１号中目黒GTタワー15F/16F/20F","03-5704-7355",,"http://litalico.co.jp/","就労移行支援","LITALICOワークス横浜戸塚","りたりこわーくすよこはまとつか","1411000712","神奈川県横浜市戸塚区","戸塚町６００３−５ＺＡ　　ＹＡＭＡＧＵＣＨＩ　Ｂ３","045-869-1713","045-869-1714","https://works.litalico.jp/center/kanagawa/yokohama_totsuka/",35.40193110,139.53311265,"09:00-15:00","09:00-12:00","09:00-12:00","09:00-12:00","開所日以外の日曜日、法人が定める夏期休暇、年末年始（12月29日〜1月3日）","平日は曜日により異なる　※感染症対策等により対応時間が一時的に変更している場合有",20
"14100","E0000092974","横浜市","株式会社LITALICOパートナーズ","かぶしきがいしゃりたりこぱーとなーず","7370001013965","東京都目黒区","上目黒二丁目１番１号中目黒GTタワー15F/16F/20F","03-5704-7355",,"http://litalico.co.jp/","就労移行支援","LITALICOワークス横浜都筑","りたりこわーくすよこはまつづき","1413800812","神奈川県横浜市都筑区","茅ケ崎中央４４−１１センター南駅前ビル１Ｆ","045-948-0571","045-948-0572","https://works.litalico.jp/center/kanagawa/tsuzuki/",35.54563627,139.57398792,"10:00-15:00","10:00-12:00","10:00-12:00","10:00-12:00","法人が定める夏期休暇、年末年始（12月29日〜1月3日）",,20
"14130","A0000083245","川崎市","株式会社LITALICOパートナーズ","かぶしきがいしゃりたりこぱーとなーず","7370001013965","東京都目黒区","上目黒二丁目１番１号中目黒GTタワー15F/16F/20F","03-5704-7355",,"http://litalico.co.jp/","就労移行支援","LITALICOワークス新百合ヶ丘","りたりこわーくすしんゆりがおか","1415600970","神奈川県川崎市麻生区","万福寺1-2-3農住ビルアーシス2F　201号室","044-954-5621","044-954-5622","https://works.litalico.jp/center/kanagawa/shin-yurigaoka/",35.60381885,139.50586355,"10:00-15:00","10:00-12:00","10:00-12:00","10:00-12:00","法人が定める夏期休暇、年末年始（12月29日〜1月3日）",,20
"14130","A0000104454","川崎市","株式会社LITALICOパートナーズ","かぶしきがいしゃりたりこぱーとなーず","7370001013965","東京都目黒区","上目黒二丁目１番１号中目黒GTタワー15F/16F/20F","03-5704-7355",,"http://litalico.co.jp/","就労移行支援","LITALICOワークス登戸","りたりこわーくすのぼりと","1415400116","神奈川県川崎市多摩区","登戸2498ウインドワード登戸1階","044-934-4745","044-934-4746","https://works.litalico.jp/center/kanagawa/noborito/",35.61907203,139.56639315,"08:30-17:30","08:30-17:30","08:30-12:30","08:30-17:30","法人が定める夏期休暇、年末年始（12月29日〜1月3日）",,20
"14130","E0000093546","川崎市","株式会社LITALICOパートナーズ","かぶしきがいしゃりたりこぱーとなーず","7370001013965","東京都目黒区","上目黒二丁目１番１号中目黒GTタワー15F/16F/20F","03-5704-7355",,"http://litalico.co.jp/","就労移行支援","LITALICOワークス川崎","りたりこわーくすかわさき","1415000866","神奈川県川崎市川崎区","東田町６−２ミヤダイビル８Ｆ","044-245-2370","044-245-2371","https://works.litalico.jp/center/kanagawa/kawasaki/",35.52998034,139.70298138,"08:30-17:30","08:30-17:30","08:30-12:30","08:30-17:30","法人が定める夏期休暇、年末年始（12月29日〜1月3日）",,20
"14130","E0000093582","川崎市","株式会社LITALICOパートナーズ","かぶしきがいしゃりたりこぱーとなーず","7370001013965","東京都目黒区","上目黒二丁目１番１号中目黒GTタワー15F/16F/20F","03-5704-7355",,"http://litalico.co.jp/","就労移行支援","LITALICOワークス川崎駅前南","りたりこわーくすかわさきえきまえみなみ","1415001153","神奈川県川崎市川崎区","小川町２−７昼間ビルＩＶＹＴＯＷＥＲ８Ｆ","044-221-0102","044-221-0103","https://works.litalico.jp/center/kanagawa/kawasakiminami/",35.52840845,139.69918736,"10:00-15:00","10:00-12:00","10:00-12:00","10:00-12:00","法人が定める夏期休暇、年末年始（12月29日〜1月3日）",,20
"14150","A0000136662","相模原市","株式会社ＬＩＴＡＬＩＣＯパートナーズ","かぶしきがいしゃりたりこぱーとなーず","7370001013965","東京都目黒区","上目黒２丁目１番１号中目黒GTタワー15F/16F/20F","03-5704-7355",,"http://litalico.co.jp/","就労移行支援","ＬＩＴＡＬＩＣＯワークス橋本","りたりこわーくすはしもと","1412608596","神奈川県相模原市緑区","橋本５丁目１３番３号ラーバン橋本１階","042-703-4573","042-703-4574","https://works.litalico.jp/center/kanagawa/hashimoto/",35.59766552,139.34931896,"09:00-15:00","09:00-12:00","09:00-12:00","09:00-12:00","法人が定める休業日、日曜日（第3日曜日を除く）",,20
"14150","E0000094973","相模原市","株式会社ＬＩＴＡＬＩＣＯパートナーズ","かぶしきがいしゃりたりこぱーとなーず","7370001013965","東京都目黒区","上目黒２丁目１番１号中目黒GTタワー15F/16F/20F","03-5704-7355",,"http://litalico.co.jp/","就労移行支援","LITALICOワークス相模大野","りたりこわーくすさがみおおの","1412603779","神奈川県相模原市南区","南区相模大野３−１７−２１川井ビル５Ｆ","042-701-0078","042-701-0079","https://works.litalico.jp/center/kanagawa/sagamiono/",35.53256242,139.43479968,"09:00-15:00","09:00-12:00","09:00-12:00","09:00-12:00","法人が定める夏期休暇、年末年始（12月29日〜1月3日）",,20
"22100","A0000037085","静岡市","株式会社LITALICOパートナーズ","かぶしきがいしゃりたりこぱーとなーず","7370001013965","東京都目黒区","上目黒二丁目１番１号中目黒GTタワー15F/16F/20F","03-5704-7355",,"http://litalico.co.jp/","就労移行支援","LITALICOワークス静岡第２","りたりこわーくすしずおかだいに","2214201218","静岡県静岡市葵区","御幸町4番2号ポワソンビル6Ｆ","054-275-3761","054-275-3762","https://works.litalico.jp/center/shizuoka/shizuokadaini/",34.97410660,138.38602842,"08:30-17:30","08:30-15:30","08:30-12:30","08:30-15:30","開所日以外の日曜日、法人が定める夏期休暇、年末年始（12月29日〜1月3日）","毎月第２日曜日は営業（詳しい営業日はお問い合わせ下さい）",20
"22100","E0000101675","静岡市","株式会社LITALICOパートナーズ","かぶしきがいしゃりたりこぱーとなーず","7370001013965","東京都目黒区","上目黒二丁目１番１号中目黒GTタワー15F/16F/20F","03-5704-7355",,"http://litalico.co.jp/","就労移行支援","LITALICOワークス静岡","りたりこわーくすしずおか","2214200541","静岡県静岡市葵区","御幸町３−２１ペガサート３階","054-205-7177","054-205-7178","https://works.litalico.jp/center/shizuoka/shizuoka/",34.97501760,138.38602007,"08:30-17:30","08:30-15:30","08:30-12:30","08:30-15:30","開所日以外の日曜日、法人が定める夏期休暇、年末年始（12月29日〜1月3日）",,20
"23000","A0000082038","愛知県","株式会社 LITALICOパートナーズ","かぶしきがいしゃりたりこぱーとなーず","7370001013965","東京都目黒区","上目黒二丁目１番１号中目黒GTタワー15F/16F/20F","03-5704-7355",,"http://litalico.co.jp/","就労移行支援","LITALICOワークス刈谷","りたりこわーくすかりや","2313300721","愛知県刈谷市","相生町1丁目30番地3第3セントラルビル2階201号","0566-63-5035","0566-63-5036","https://works.litalico.jp/center/nagoya/kariya/",34.99363487,137.00967280,"09:00-15:00","09:00-12:00","09:00-12:00","09:00-12:00","法人が定める夏期休暇、年末年始（12月29日〜1月3日）","平日水、金は9:00〜12:00",20
"23000","A0000135848","愛知県","株式会社 LITALICOパートナーズ","かぶしきがいしゃりたりこぱーとなーず","7370001013965","東京都目黒区","上目黒二丁目１番１号中目黒GTタワー15F/16F/20F","03-5704-7355",,"http://litalico.co.jp/","就労移行支援","LITALICOワークス高蔵寺","りたりこわーくすこうぞうじ","2317502652","愛知県春日井市","高蔵寺町四丁目８番６号ピボット高蔵寺駅前ビル４階","0568-29-9068","0568-29-9069",,35.26395650,137.04409379,"09:00-12:00","09:00-12:00","09:00-12:00","09:00-12:00","法人が定める休業日及び第3曜日以外の日曜日",,20
"23100","A0000004276","名古屋市","株式会社LITALICOパートナーズ","かぶしきがいしゃりたりこぱーとなーず","7370001013965","東京都目黒区","上目黒二丁目１番１号中目黒GTタワー15F/16F/20F","03-5704-7355",,"http://litalico.co.jp/","就労移行支援","LITALICOワークス金山新尾頭","りたりこわーくすかなやましんおとう","2311100578","愛知県名古屋市熱田区","新尾頭三丁目1番18号WIZ金山3F","052-678-6308","052-678-6309","https://works.litalico.jp/center/nagoya/sinotou/",35.12854460,136.91027980,"09:00-15:00","09:00-12:00","09:00-12:00","09:00-12:00","開所日以外の日曜日、法人が定める夏期休暇、年末年始（12月29日〜1月3日）","平日は曜日により異なる　※感染症対策等により対応時間が一時的に変更している場合有",20
"23100","A0000025014","名古屋市","株式会社LITALICOパートナーズ","かぶしきがいしゃりたりこぱーとなーず","7370001013965","東京都目黒区","上目黒二丁目１番１号中目黒GTタワー15F/16F/20F","03-5704-7355",,"http://litalico.co.jp/","就労移行支援","LITALICOワークス藤が丘","りたりこわーくすふじがおか","2318001225","愛知県名古屋市名東区","小池町60番地　三和マンション1階","052-726-8090","052-726-8091","https://works.litalico.jp/center/nagoya/fujigaoka/",35.18118839,137.01942041,"09:00-15:00","09:00-12:00","09:00-12:00","09:00-12:00","開所日以外の日曜日、法人が定める夏期休暇、年末年始（12月29日〜1月3日）","平日は曜日により異なる　※感染症対策等により対応時間が一時的に変更している場合有",20
"23100","A0000035139","名古屋市","株式会社LITALICOパートナーズ","かぶしきがいしゃりたりこぱーとなーず","7370001013965","東京都目黒区","上目黒二丁目１番１号中目黒GTタワー15F/16F/20F","03-5704-7355",,"http://litalico.co.jp/","就労移行支援","LITALICOワークス大曽根","りたりこわーくすおおぞね","2317301535","愛知県名古屋市北区","平安二丁目13番5号グランドメゾン平安通Ⅱ 1階","052-910-4345","052-910-4346","https://works.litalico.jp/center/nagoya/ozone/",35.19561427,136.93115284,"09:00-15:00","09:00-12:00","09:00-12:00","09:00-12:00","法人が定める夏期休暇、年末年始（12月29日〜1月3日）","平日は曜日により異なる　※感染症対策等により対応時間が一時的に変更している場合有",20
"23100","A0000057836","名古屋市","株式会社LITALICOパートナーズ","かぶしきがいしゃりたりこぱーとなーず","7370001013965","東京都目黒区","上目黒二丁目１番１号中目黒GTタワー15F/16F/20F","03-5704-7355",,"http://litalico.co.jp/","就労移行支援","LITALICOワークス名古屋栄","りたりこわーくすなごやさかえ","2316101175","愛知県名古屋市中区","錦三丁目7番12号　錦クリスタルビル3Ｆ","052-957-4310","052-957-4311","https://works.litalico.jp/center/nagoya/nagoyasakae/",35.17209691,136.90617574,"08:30-17:30","09:00-13:00","09:00-13:00","09:00-13:00","法人が定める夏期休暇、年末年始（12月29日〜1月3日）",,20
"23100","A0000073160","名古屋市","株式会社LITALICOパートナーズ","かぶしきがいしゃりたりこぱーとなーず","7370001013965","東京都目黒区","上目黒二丁目１番１号中目黒GTタワー15F/16F/20F","03-5704-7355",,"http://litalico.co.jp/","就労移行支援","LITALICOワークス金山伏見通","りたりこわーくすかなやまふしみどおり","2311100743","愛知県名古屋市熱田区","新尾頭一丁目6番13号第19金山フクマルビル3階","052-678-2250","052-678-2260","https://works.litalico.jp/center/nagoya/fushimidori/",35.12854460,136.91027980,"09:00-15:00","09:00-12:00","09:00-12:00","09:00-12:00","法人が定める夏期休暇、年末年始（12月29日〜1月3日）",,20
"23100","A0000088032","名古屋市","株式会社LITALICOパートナーズ","かぶしきがいしゃりたりこぱーとなーず","7370001013965","東京都目黒区","上目黒二丁目１番１号中目黒GTタワー15F/16F/20F","03-5704-7355",,"http://litalico.co.jp/","就労移行支援","LITALICOワークス八事","りたりこわーくすやごと","2316201124","愛知県名古屋市昭和区","広路町字北石坂102番地の54八事グランドビル7Ｆ","052-861-7286","052-861-7287","https://works.litalico.jp/center/nagoya/yagoto/",35.13635161,136.96569930,"09:00-15:00","09:00-12:00","09:00-12:00","09:00-12:00","法人が定める夏季休暇、年末年始（12月29日〜1月3日）",,20
"23100","A0000128876","名古屋市","株式会社LITALICOパートナーズ","かぶしきがいしゃりたりこぱーとなーず","7370001013965","東京都目黒区","上目黒二丁目１番１号中目黒GTタワー15F/16F/20F","03-5704-7355",,"http://litalico.co.jp/","就労移行支援","LITALICOワークス名古屋岩塚","りたりこわーくすなごやいわつか","2310102070","愛知県名古屋市中村区","岩塚本通2丁目1番地の2　ＭＳインテリジェンスビル1階東","052-419-0062","052-419-0063","https://works.litalico.jp/center/nagoya/nagoyaiwatsuka/",35.15808907,136.85134231,"08:30-17:30","09:00-13:00","09:00-13:00","09:00-13:00","法人が定める夏期休暇、年末年始（12月29日〜1月3日）",,20
"23100","E0000159262","名古屋市","株式会社LITALICOパートナーズ","かぶしきがいしゃりたりこぱーとなーず","7370001013965","東京都目黒区","上目黒二丁目１番１号中目黒GTタワー15F/16F/20F","03-5704-7355",,"http://litalico.co.jp/","就労移行支援","LITALICOワークス名古屋駅前","りたりこわーくすなごやえきまえ","2310101056","愛知県名古屋市中村区","椿町18番22号ロータスビル4Ｆ","052-459-3780","052-459-3781","https://works.litalico.jp/center/nagoya/nagoyaekimae/",35.16818821,136.88068655,"09:00-15:00","09:00-12:00","09:00-12:00","09:00-12:00","開所日以外の日曜日、法人が定める夏期休暇、年末年始（12月29日〜1月3日）",,20
"23100","E0000159282","名古屋市","株式会社LITALICOパートナーズ","かぶしきがいしゃりたりこぱーとなーず","7370001013965","東京都目黒区","上目黒二丁目１番１号中目黒GTタワー15F/16F/20F","03-5704-7355",,"http://litalico.co.jp/","就労移行支援","LITALICOワークス名古屋駅南","りたりこわーくすなごやえきみなみ","2310101197","愛知県名古屋市中村区","名駅南一丁目17番25号アスタービル6階","052-589-2557","052-589-2558","https://works.litalico.jp/center/nagoya/sakuradori/",35.16776623,136.88732207,"09:00-15:00","09:00-12:00","09:00-12:00","09:00-12:00","開所日以外の日曜日、法人が定める夏期休暇、年末年始（12月29日〜1月3日）",,20
"23100","E0000159988","名古屋市","株式会社LITALICOパートナーズ","かぶしきがいしゃりたりこぱーとなーず","7370001013965","東京都目黒区","上目黒二丁目１番１号中目黒GTタワー15F/16F/20F","03-5704-7355",,"http://litalico.co.jp/","就労移行支援","LITALICOワークス名古屋丸の内","りたりこわーくすなごやまるのうち","2316100284","愛知県名古屋市中区","丸の内二丁目16番3号丸の内A・Tビル1F","052-218-2181","052-218-2182","https://works.litalico.jp/center/nagoya/nagoya/",35.17480167,136.89736816,"09:00-15:00","09:00-12:00","09:00-12:00","09:00-12:00","開所日以外の日曜日、法人が定める夏期休暇、年末年始（12月29日〜1月3日）","平日は曜日により異なる　※感染症対策等により対応時間が一時的に変更している場合有",20
"23100","E0000159997","名古屋市","株式会社LITALICOパートナーズ","かぶしきがいしゃりたりこぱーとなーず","7370001013965","東京都目黒区","上目黒二丁目１番１号中目黒GTタワー15F/16F/20F","03-5704-7355",,"http://litalico.co.jp/","就労移行支援","LITALICOワークス名古屋金山","りたりこわーくすなごやかなやま","2316100359","愛知県名古屋市中区","正木4-8-13金山ﾌｸﾏﾙﾋﾞﾙ2F","052-678-5277","052-678-5278","https://works.litalico.jp/center/nagoya/kanayama/",35.14272552,136.89866633,"09:00-15:00","09:00-12:00","09:00-12:00","09:00-12:00","法人が定める夏期休暇、年末年始（12月29日〜1月3日）","平日は曜日により異なる　※感染症対策等により対応時間が一時的に変更している場合有",20
"23100","E0000160431","名古屋市","株式会社LITALICOパートナーズ","かぶしきがいしゃりたりこぱーとなーず","7370001013965","東京都目黒区","上目黒二丁目１番１号中目黒GTタワー15F/16F/20F","03-5704-7355",,"http://litalico.co.jp/","就労移行支援","LITALICOワークス名古屋千種","りたりこわーくすなごやちくさ","2317100564","愛知県名古屋市千種区","内山三丁目10番17号今池ｾﾝﾄﾗﾙﾋﾞﾙ９階Ｅ号室","052-745-6336","052-745-6337","https://works.litalico.jp/center/nagoya/chikusa/",35.17032392,136.93670099,"09:00-15:00","09:00-12:00","09:00-12:00","09:00-12:00","開所日以外の日曜日、法人が定める夏期休暇、年末年始（12月29日〜1月3日）","平日は曜日により異なる　",20
"23100","E0000161471","名古屋市","株式会社LITALICOパートナーズ","かぶしきがいしゃりたりこぱーとなーず","7370001013965","東京都目黒区","上目黒二丁目１番１号中目黒GTタワー15F/16F/20F","03-5704-7355",,"http://litalico.co.jp/","就労移行支援","LITALICOワークス名古屋野並","りたりこわーくすなごやのなみ","2318500572","愛知県名古屋市緑区","鳴海町字小森8番地の6サンハウス野並1F","052-899-0200","052-899-0201","https://works.litalico.jp/center/nagoya/nonami/",35.10078029,136.95411554,"09:00-15:00","09:00-12:00","09:00-12:00","09:00-12:00","開所日以外の日曜日、法人が定める夏期休暇、年末年始（12月29日〜1月3日）","平日は曜日により異なる　※感染症対策等により対応時間が一時的に変更している場合有",20
"23201","E0000102368","豊橋市","株式会社ＬＩＴＡＬＩＣＯパートナーズ","かぶしきがいしゃりたりこぱーとなーず","7370001013965","東京都目黒区","上目黒二丁目1番1号中目黒GTタワー15F/16F/20F","03-5704-7355",,"http://litalico.co.jp/","就労移行支援","LITALICOワークス豊橋","りたりこわーくすとよはし","2315101341","愛知県豊橋市","中郷町118番地1豊橋サウスビル3階","0532-34-3280","0532-34-3281","https://works.litalico.jp/center/nagoya/toyohashi/",34.75711414,137.38151426,"08:30-17:30","08:30-17:30","08:30-17:30","08:30-17:30","開所日以外の日曜日、法人が定める夏期休暇、年末年始（12月29日〜1月3日）",,20
"23203","E0000155707","一宮市","株式会社ＬＩＴＡＬＩＣＯパートナーズ","かぶしきがいしゃりたりこぱーとなーず","7370001013965","東京都目黒区","上目黒二丁目１番１号中目黒GTタワー15F/16F/20F","03-5704-7355",,"http://litalico.co.jp/","就労移行支援","LITALICOワークス尾張一宮","りたりこわーくすおわりいちのみや","2312100965","愛知県一宮市","栄3-6-14栄ﾋﾞﾙﾃﾞｲﾝｸﾞ8F","0586-28-7601","0586-28-7602","https://works.litalico.jp/center/nagoya/owari/",35.30258136,136.79886865,"09:00-15:00","09:00-12:00","09:00-12:00","09:00-12:00","開所日以外の日曜日、法人が定める夏期休暇、年末年始（12月29日〜1月3日）",,20
"26100","A0000019705","京都市","株式会社LITALICOパートナーズ","かぶしきがいしゃりたりこぱーとなーず","7370001013965","東京都目黒区","上目黒二丁目１番１号中目黒GTタワー15F/16F/20F","03-5704-7355",,"http://litalico.co.jp/","就労移行支援","LITALICOワークス烏丸御池","りたりこわーくすからすまおいけ","2610381572","京都府京都市中京区","三条通烏丸西入御倉町64番地KBアネックスビル２F","075-253-6203","075-253-6204","https://works.litalico.jp/center/kyoto/karasumaoike/",35.00847226,135.75819109,"10:00-15:00","10:00-12:00","10:00-12:00","10:00-12:00","開所日以外の日曜日、法人が定める夏期休暇、年末年始（12月29日〜1月3日）","平日は曜日により異なる　※感染症対策等により対応時間が一時的に変更している場合有",20
"26100","A0000039990","京都市","株式会社LITALICOパートナーズ","かぶしきがいしゃりたりこぱーとなーず","7370001013965","東京都目黒区","上目黒二丁目１番１号中目黒GTタワー15F/16F/20F","03-5704-7355",,"http://litalico.co.jp/","就労移行支援","LITALICOワークス四条大宮","りたりこわーくすしじょうおおみや","2610481513","京都府京都市下京区","四条大宮東入ル立中町502四条ファーストビル8階","075-803-5650","075-803-5651","https://works.litalico.jp/center/kyoto/shijo_omiya/",35.00345591,135.75026145,"10:00-15:00","10:00-12:00","10:00-12:00","10:00-12:00","開所日以外の日曜日、法人が定める夏期休暇、年末年始（12月29日〜1月3日）",,20
"26100","A0000049562","京都市","株式会社LITALICOパートナーズ","かぶしきがいしゃりたりこぱーとなーず","7370001013965","東京都目黒区","上目黒二丁目１番１号中目黒GTタワー15F/16F/20F","03-5704-7355",,"http://litalico.co.jp/","就労移行支援","LITALICOワークス伏見桃山","りたりこわーくすふしみももやま","2610982486","京都府京都市伏見区","御香宮門前町１８４−３蔵響館１階","075-623-5760","075-623-5761","https://works.litalico.jp/center/kyoto/fushimimomoyama/",34.93325441,135.76618693,"08:30-17:30","08:30-17:30","08:30-12:30","08:30-12:30","法人が定める夏期休暇、年末年始（12月29日〜1月3日）","平日は曜日により異なる　※感染症対策等により対応時間が一時的に変更している場合有",20
"26100","A0000068628","京都市","株式会社LITALICOパートナーズ","かぶしきがいしゃりたりこぱーとなーず","7370001013965","東京都目黒区","上目黒二丁目１番１号中目黒GTタワー15F/16F/20F","03-5704-7355",,"http://litalico.co.jp/","就労移行支援","LITALICOワークス京都駅南","りたりこわーくすきょうとえきみなみ","2610582005","京都府京都市南区","東九条西山町２４−１−２メゾンクレール１Ｆ","075-693-8581","075-693-8582","https://works.litalico.jp/center/kyoto/kyotoekiminami/",34.97846949,135.75541336,"10:00-15:00","10:00-12:00","10:00-12:00","10:00-12:00","会社休業日（法人が定める夏季休暇、12/29〜1/3）","サービス提供時間は営業時間と同様とする",20
"26100","A0000086734","京都市","株式会社LITALICOパートナーズ","かぶしきがいしゃりたりこぱーとなーず","7370001013965","東京都目黒区","上目黒二丁目１番１号中目黒GTタワー15F/16F/20F","03-5704-7355",,"http://litalico.co.jp/","就労移行支援","LITALICOワークス山科醍醐","りたりこわーくすやましなだいご","2614181994","京都府京都市山科区","椥辻草海道町３８−１９−２晃耀ビル１F","075-594-8028","075-594-8029","https://works.litalico.jp/center/kyoto/yamashina-daigo/",34.97212996,135.81478808,"10:00-15:00","10:00-12:00","10:00-12:00","10:00-12:00","法人が定める夏期休暇、年末年始（12月29日〜1月3日）","特になし",20
"26100","E0000105941","京都市","株式会社LITALICOパートナーズ","かぶしきがいしゃりたりこぱーとなーず","7370001013965","東京都目黒区","上目黒二丁目１番１号中目黒GTタワー15F/16F/20F","03-5704-7355",,"http://litalico.co.jp/","就労移行支援","LITALICOワークス四条河原町","りたりこわーくすしじょうかわらまち","2610481315","京都府京都市下京区","河原町通松原上ル２丁目富永町３３８番地京阪四条河原町ビル２Ｆ","075-353-8861","075-353-8862","https://works.litalico.jp/center/kyoto/shijokawaramachi/",35.00168953,135.76856249,"10:00-15:00","10:00-12:00","10:00-12:00","10:00-12:00","開所日以外の日曜日、法人が定める夏期休暇、年末年始（12月29日〜1月3日）","平日は曜日により異なる　※感染症対策等により対応時間が一時的に変更している場合有",20
"26100","E0000105947","京都市","株式会社LITALICOパートナーズ","かぶしきがいしゃりたりこぱーとなーず","7370001013965","東京都目黒区","上目黒二丁目１番１号中目黒GTタワー15F/16F/20F","03-5704-7355",,"http://litalico.co.jp/","就労移行支援","LITALICOワークス京都駅前","りたりこわーくすきょうとえきまえ","2610481349","京都府京都市下京区","七条油小路東入る大黒町２２７第２キョートビル１階","075-353-4390","075-353-4391","https://works.litalico.jp/center/kyoto/kyotoekimae/",34.98908209,135.75437820,"10:00-15:00","10:00-12:00","10:00-12:00","10:00-12:00","法人が定める夏期休暇、年末年始（12月29日〜1月3日）","平日は曜日により異なる　※感染症対策等により対応時間が一時的に変更している場合有",20
